Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
40,KO,Korean 3,2,,10R,M,___ ___ ___.,paseuta jaeryo ka iss eoyo.,9781508298229_Korean_Level_3_QM_040.mp3,9781508254423,9781508298229,6
41,KO,Korean 3,3,,01Q,N,My father also is an accountant.,,9781508298229_Korean_Level_3_QM_041.mp3,9781508254423,9781508298229,"5,20"
42,KO,Korean 3,3,,01R,F,____ _____.,abeoji do huegyesa seyo.,9781508298229_Korean_Level_3_QM_042.mp3,9781508254423,9781508298229,"5,20"
43,KO,Korean 3,3,,02Q,N,"As for my father, he is a good person.",,9781508298229_Korean_Level_3_QM_043.mp3,9781508254423,9781508298229,5
44,KO,Korean 3,3,,02R,F,____ __ ____.,abeoji neun joeun bun iseyo.,9781508298229_Korean_Level_3_QM_044.mp3,9781508254423,9781508298229,5
45,KO,Korean 3,3,,03Q,N,"As for my mother, she is a high school teacher.",,9781508298229_Korean_Level_3_QM_045.mp3,9781508254423,9781508298229,6
46,KO,Korean 3,3,,03R,F,____ ____ ______.,eomeoni neun godeung hakgyo sunsaeng nim iseyo.,9781508298229_Korean_Level_3_QM_046.mp3,9781508254423,9781508298229,6
47,KO,Korean 3,3,,04Q,N,She is a professor.,,9781508298229_Korean_Level_3_QM_047.mp3,9781508254423,9781508298229,"5,20"
48,KO,Korean 3,3,,04R,F,______.,gyosoo nim iseyo.,9781508298229_Korean_Level_3_QM_048.mp3,9781508254423,9781508298229,"5,20"
49,KO,Korean 3,3,,05Q,N,"As for my husband, he is a businessman.",,9781508298229_Korean_Level_3_QM_049.mp3,9781508254423,9781508298229,"5,20"
50,KO,Korean 3,3,,05R,F,_ ___ ______.,je nampyeon eun huesawon i eyo.,9781508298229_Korean_Level_3_QM_050.mp3,9781508254423,9781508298229,"5,20"
51,KO,Korean 3,3,,06Q,N,I too am a businessman.,,9781508298229_Korean_Level_3_QM_051.mp3,9781508254423,9781508298229,"18,20"
52,KO,Korean 3,3,,06R,M,__ ______.,jeo do huesawon i eyo.,9781508298229_Korean_Level_3_QM_052.mp3,9781508254423,9781508298229,"18,20"
53,KO,Korean 3,3,,07Q,N,She is a good person.,,9781508298229_Korean_Level_3_QM_053.mp3,9781508254423,9781508298229,5
54,KO,Korean 3,3,,07R,M,__ ____.,joeun bun iseyo.,9781508298229_Korean_Level_3_QM_054.mp3,9781508254423,9781508298229,5
55,KO,Korean 3,3,,08Q,N,"As for my paternal aunt, she is a good person.",,9781508298229_Korean_Level_3_QM_055.mp3,9781508254423,9781508298229,5
56,KO,Korean 3,3,,08R,M,___ __ ____.,gomo neun joeun bun iseyo,9781508298229_Korean_Level_3_QM_056.mp3,9781508254423,9781508298229,5
57,KO,Korean 3,3,,09Q,N,"As for my maternal aunt, she is a teacher.",,9781508298229_Korean_Level_3_QM_057.mp3,9781508254423,9781508298229,"5,20"
58,KO,Korean 3,3,,09R,M,___ ______.,imo neun sunsaeng nim iseyo.,9781508298229_Korean_Level_3_QM_058.mp3,9781508254423,9781508298229,"5,20"
59,KO,Korean 3,3,,10Q,N,"As for my mother, she is a professor.",,9781508298229_Korean_Level_3_QM_059.mp3,9781508254423,9781508298229,"5,20"
60,KO,Korean 3,3,,10R,M,____ ______.,eomeoni neun gyosoo nim iseyo.,9781508298229_Korean_Level_3_QM_060.mp3,9781508254423,9781508298229,"5,20"
61,KO,Korean 3,4,,01Q,N,"As for your parents, where are they?",,9781508298229_Korean_Level_3_QM_061.mp3,9781508254423,9781508298229,5
62,KO,Korean 3,4,,01R,F,____ ___ ___?,bumonim eun eodi e kye seyo?,9781508298229_Korean_Level_3_QM_062.mp3,9781508254423,9781508298229,5
63,KO,Korean 3,4,,02Q,N,He�s in the middle of traveling in Germany.,,9781508298229_Korean_Level_3_QM_063.mp3,9781508254423,9781508298229,18
64,KO,Korean 3,4,,02R,F,___ ______.,dogil e yeo haeng jung i eyo.,9781508298229_Korean_Level_3_QM_064.mp3,9781508254423,9781508298229,18
65,KO,Korean 3,4,,03Q,N,"As for my parents, they are in the middle of traveling in France.",,9781508298229_Korean_Level_3_QM_065.mp3,9781508254423,9781508298229,"5,18"
66,KO,Korean 3,4,,03R,F,____ ____ ______.,bumonim eun peulangseu e yeo haeng jung iseyo.,9781508298229_Korean_Level_3_QM_066.mp3,9781508254423,9781508298229,"5,18"
67,KO,Korean 3,4,,04Q,N,"As for my older sister, she is a doctor.",,9781508298229_Korean_Level_3_QM_067.mp3,9781508254423,9781508298229,"5,8,20"
68,KO,Korean 3,4,,04R,F,___ ____.,eonni neun uisa yeyo.,9781508298229_Korean_Level_3_QM_068.mp3,9781508254423,9781508298229,"5,8,20"
69,KO,Korean 3,4,,05Q,N,"As for my older brother, he is an accountant.",,9781508298229_Korean_Level_3_QM_069.mp3,9781508254423,9781508298229,"5,20"
70,KO,Korean 3,4,,05R,F,__ _____.,hyeong eun huegyesa yeyo.,9781508298229_Korean_Level_3_QM_070.mp3,9781508254423,9781508298229,"5,20"
71,KO,Korean 3,4,,06Q,N,My maternal aunt also is a professor.,,9781508298229_Korean_Level_3_QM_071.mp3,9781508254423,9781508298229,"5,20"
72,KO,Korean 3,4,,06R,M,___ ______.,imo do gyosoo nim iseyo.,9781508298229_Korean_Level_3_QM_072.mp3,9781508254423,9781508298229,"5,20"
73,KO,Korean 3,4,,07Q,N,"As for my older sister, she is a doctor.",,9781508298229_Korean_Level_3_QM_073.mp3,9781508254423,9781508298229,"5,8,20"
74,KO,Korean 3,4,,07R,M,___ ____.,eonni neun uisa yeyo.,9781508298229_Korean_Level_3_QM_074.mp3,9781508254423,9781508298229,"5,8,20"
75,KO,Korean 3,4,,08Q,N,"As for my older brother, he is a businessman.",,9781508298229_Korean_Level_3_QM_075.mp3,9781508254423,9781508298229,"5,20"
76,KO,Korean 3,4,,08R,M,___ ___ ______.,geurigo oppa neun huesawon i eyo.,9781508298229_Korean_Level_3_QM_076.mp3,9781508254423,9781508298229,"5,20"
77,KO,Korean 3,4,,09Q,N,They are in the middle of traveling.,,9781508298229_Korean_Level_3_QM_077.mp3,9781508254423,9781508298229,18
78,KO,Korean 3,4,,09R,M,__ ____.,yeo haeng jung iseyo.,9781508298229_Korean_Level_3_QM_078.mp3,9781508254423,9781508298229,18
79,KO,Korean 3,4,,10Q,N,"As for my older sister, she is a chef.",,9781508298229_Korean_Level_3_QM_079.mp3,9781508254423,9781508298229,"5,6,20"
80,KO,Korean 3,4,,10R,M,___ _____.,nuna neun yorisa yeyo.,9781508298229_Korean_Level_3_QM_080.mp3,9781508254423,9781508298229,"5,6,20"
81,KO,Korean 3,5,,01Q,N,The son plays soccer.,,9781508298229_Korean_Level_3_QM_081.mp3,9781508254423,9781508298229,"1,5"
82,KO,Korean 3,5,,01R,F,___ ___ __.,adeul i chukgu leul haeyo.,9781508298229_Korean_Level_3_QM_082.mp3,9781508254423,9781508298229,"1,5"
83,KO,Korean 3,5,,02Q,N,I watch a soccer game.,,9781508298229_Korean_Level_3_QM_083.mp3,9781508254423,9781508298229,1
84,KO,Korean 3,5,,02R,F,__ ___ __.,chukgu gyeonggi leul boayo.,9781508298229_Korean_Level_3_QM_084.mp3,9781508254423,9781508298229,1
85,KO,Korean 3,5,,03Q,N,He plays soccer.,,9781508298229_Korean_Level_3_QM_085.mp3,9781508254423,9781508298229,"1,5"
86,KO,Korean 3,5,,03R,F,___ __.,chukgu leul haeyo.,9781508298229_Korean_Level_3_QM_086.mp3,9781508254423,9781508298229,"1,5"
87,KO,Korean 3,5,,04Q,N,"As for my older sister, she plays soccer.",,9781508298229_Korean_Level_3_QM_087.mp3,9781508254423,9781508298229,"1,5"
88,KO,Korean 3,5,,04R,F,___ ___ __.,eonni neun chukgu leul haeyo.,9781508298229_Korean_Level_3_QM_088.mp3,9781508254423,9781508298229,"1,5"
89,KO,Korean 3,5,,05Q,N,I ride a bicycle.,,9781508298229_Korean_Level_3_QM_089.mp3,9781508254423,9781508298229,1
90,KO,Korean 3,5,,05R,F,____ __.,jajeongeo leul tayo.,9781508298229_Korean_Level_3_QM_090.mp3,9781508254423,9781508298229,1
91,KO,Korean 3,5,,06Q,N,I run every weekend.,,9781508298229_Korean_Level_3_QM_091.mp3,9781508254423,9781508298229,"1,17"
92,KO,Korean 3,5,,06R,M,____ ___.,jumal mada dallyeoyo.,9781508298229_Korean_Level_3_QM_092.mp3,9781508254423,9781508298229,"1,17"
93,KO,Korean 3,5,,07Q,N,I ride a bicycle every weekend.,,9781508298229_Korean_Level_3_QM_093.mp3,9781508254423,9781508298229,"1,17"
94,KO,Korean 3,5,,07R,M,____ ____ __.,jumal mada jajeongeo leul tayo.,9781508298229_Korean_Level_3_QM_094.mp3,9781508254423,9781508298229,"1,17"
95,KO,Korean 3,5,,08Q,N,I cook every weekend.,,9781508298229_Korean_Level_3_QM_095.mp3,9781508254423,9781508298229,"1,6,17"
96,KO,Korean 3,5,,08R,M,____ ____.,jumal mada yori haeyo.,9781508298229_Korean_Level_3_QM_096.mp3,9781508254423,9781508298229,"1,6,17"
97,KO,Korean 3,5,,09Q,N,My older sister also is a reporter.,,9781508298229_Korean_Level_3_QM_097.mp3,9781508254423,9781508298229,"5,20"
98,KO,Korean 3,5,,09R,M,___ ____.,nuna do gija yeyo.,9781508298229_Korean_Level_3_QM_098.mp3,9781508254423,9781508298229,"5,20"
99,KO,Korean 3,5,,10Q,N,Our daughter too plays soccer.,,9781508298229_Korean_Level_3_QM_099.mp3,9781508254423,9781508298229,"1,5"
100,KO,Korean 3,5,,10R,M,__ __ ___ __.,woori ttal do chukgu leul haeyo.,9781508298229_Korean_Level_3_QM_100.mp3,9781508254423,9781508298229,"1,5"
101,KO,Korean 3,5,,11Q,N,"As for my older brother, he watches a soccer game.",,9781508298229_Korean_Level_3_QM_101.mp3,9781508254423,9781508298229,"1,5"
102,KO,Korean 3,5,,11R,M,__ __ ___ __.,hyeong eun chukgu gyeonggi leul boayo.,9781508298229_Korean_Level_3_QM_102.mp3,9781508254423,9781508298229,"1,5"
103,KO,Korean 3,6,,01Q,N,I usually watch a soccer game.,,9781508298229_Korean_Level_3_QM_103.mp3,9781508254423,9781508298229,1
104,KO,Korean 3,6,,01R,F,__ __ ___ __.,botong chukgu gyeonggi leul boayo.,9781508298229_Korean_Level_3_QM_104.mp3,9781508254423,9781508298229,1
105,KO,Korean 3,6,,02Q,N,I usually watch a baseball game.,,9781508298229_Korean_Level_3_QM_105.mp3,9781508254423,9781508298229,1
106,KO,Korean 3,6,,02R,F,__ __ ___ __.,botong yagu gyeonggi leul boayo.,9781508298229_Korean_Level_3_QM_106.mp3,9781508254423,9781508298229,1
107,KO,Korean 3,6,,03Q,N,Please make some tea.,,9781508298229_Korean_Level_3_QM_107.mp3,9781508254423,9781508298229,"6,13"
108,KO,Korean 3,6,,03R,F,_ _ ___ ___.,cha jom mandeuleo juseyo.,9781508298229_Korean_Level_3_QM_108.mp3,9781508254423,9781508298229,"6,13"
109,KO,Korean 3,6,,04Q,N,I too run every weekend.,,9781508298229_Korean_Level_3_QM_109.mp3,9781508254423,9781508298229,"1,17"
110,KO,Korean 3,6,,04R,F,__ ____ ___.,jeo do jumal mada dallyeoyo.,9781508298229_Korean_Level_3_QM_110.mp3,9781508254423,9781508298229,"1,17"
111,KO,Korean 3,6,,05Q,N,I usually take a walk every weekend.,,9781508298229_Korean_Level_3_QM_111.mp3,9781508254423,9781508298229,"1,17"
112,KO,Korean 3,6,,05R,F,____ __ ____.,jumal mada botong sanchaek haeyo.,9781508298229_Korean_Level_3_QM_112.mp3,9781508254423,9781508298229,"1,17"
113,KO,Korean 3,6,,06Q,N,I usually cook every weekend.,,9781508298229_Korean_Level_3_QM_113.mp3,9781508254423,9781508298229,"1,6,17"
114,KO,Korean 3,6,,06R,M,____ __ ____.,jumal mada botong yori haeyo.,9781508298229_Korean_Level_3_QM_114.mp3,9781508254423,9781508298229,"1,6,17"
115,KO,Korean 3,6,,07Q,N,I want to buy some clothes.,,9781508298229_Korean_Level_3_QM_115.mp3,9781508254423,9781508298229,14
116,KO,Korean 3,6,,07R,M,_ _ __ ___.,os jom sa ko sipeo yo.,9781508298229_Korean_Level_3_QM_116.mp3,9781508254423,9781508298229,14
117,KO,Korean 3,6,,08Q,N,I�m going in order to buy some clothes.,,9781508298229_Korean_Level_3_QM_117.mp3,9781508254423,9781508298229,14
118,KO,Korean 3,6,,08R,M,__ _ __ __.,oseul jom sa reo gayo,9781508298229_Korean_Level_3_QM_118.mp3,9781508254423,9781508298229,14
119,KO,Korean 3,6,,09Q,N,I�m going in order to buy some vegetables.,,9781508298229_Korean_Level_3_QM_119.mp3,9781508254423,9781508298229,"6,14"
120,KO,Korean 3,6,,09R,M,__ _ __ __.,yachae jom sa reo gayo.,9781508298229_Korean_Level_3_QM_120.mp3,9781508254423,9781508298229,"6,14"
121,KO,Korean 3,6,,10Q,N,Do you cook?,,9781508298229_Korean_Level_3_QM_121.mp3,9781508254423,9781508298229,"1,6"
122,KO,Korean 3,6,,10R,M,_____?,yori haseyo?,9781508298229_Korean_Level_3_QM_122.mp3,9781508254423,9781508298229,"1,6"
123,KO,Korean 3,7,,01Q,N,I like running.,,9781508298229_Korean_Level_3_QM_123.mp3,9781508254423,9781508298229,1
124,KO,Korean 3,7,,01R,F,____ ____.,dalligi leul joa haeyo.,9781508298229_Korean_Level_3_QM_124.mp3,9781508254423,9781508298229,1
125,KO,Korean 3,7,,02Q,N,The work is difficult.,,9781508298229_Korean_Level_3_QM_125.mp3,9781508254423,9781508298229,20
126,KO,Korean 3,7,,02R,F,__ ____.,il i eoryeo woyo.,9781508298229_Korean_Level_3_QM_126.mp3,9781508254423,9781508298229,20
127,KO,Korean 3,7,,03Q,N,Please receive this.,,9781508298229_Korean_Level_3_QM_127.mp3,9781508254423,9781508298229,13
128,KO,Korean 3,7,,03R,F,__ ____.,igeo badeu seyo.,9781508298229_Korean_Level_3_QM_128.mp3,9781508254423,9781508298229,13
129,KO,Korean 3,7,,04Q,N,Running is difficult.,,9781508298229_Korean_Level_3_QM_129.mp3,9781508254423,9781508298229,1
130,KO,Korean 3,7,,04R,F,____ ____.,dalligi ka eoryeo woyo.,9781508298229_Korean_Level_3_QM_130.mp3,9781508254423,9781508298229,1
131,KO,Korean 3,7,,05Q,N,The work is too much.,,9781508298229_Korean_Level_3_QM_131.mp3,9781508254423,9781508298229,20
132,KO,Korean 3,7,,05R,F,__ __ ___.,il i neomu man ayo.,9781508298229_Korean_Level_3_QM_132.mp3,9781508254423,9781508298229,20
133,KO,Korean 3,7,,06Q,N,I�m going in order to sleep.,,9781508298229_Korean_Level_3_QM_133.mp3,9781508254423,9781508298229,8
134,KO,Korean 3,7,,06R,M,__ __.,ja reo gayo.,9781508298229_Korean_Level_3_QM_134.mp3,9781508254423,9781508298229,8
135,KO,Korean 3,7,,07Q,N,I go to ride a bicycle.,,9781508298229_Korean_Level_3_QM_135.mp3,9781508254423,9781508298229,1
136,KO,Korean 3,7,,07R,M,___ __ __.,jajeongeo ta reo gayo.,9781508298229_Korean_Level_3_QM_136.mp3,9781508254423,9781508298229,1
137,KO,Korean 3,7,,08Q,N,Happy birthday!,,9781508298229_Korean_Level_3_QM_137.mp3,9781508254423,9781508298229,"7,13"
138,KO,Korean 3,7,,08R,M,__ _____!,saeng il chukha hamnida!,9781508298229_Korean_Level_3_QM_138.mp3,9781508254423,9781508298229,"7,13"
139,KO,Korean 3,7,,09Q,N,I�m going in order to take a walk.,,9781508298229_Korean_Level_3_QM_139.mp3,9781508254423,9781508298229,1
140,KO,Korean 3,7,,09R,M,____ __.,sanchaek ha reo gayo.,9781508298229_Korean_Level_3_QM_140.mp3,9781508254423,9781508298229,1
141,KO,Korean 3,7,,10Q,N,It�s easy.,,9781508298229_Korean_Level_3_QM_141.mp3,9781508254423,9781508298229,7
142,KO,Korean 3,7,,10R,M,___.,shi woyo.,9781508298229_Korean_Level_3_QM_142.mp3,9781508254423,9781508298229,7
143,KO,Korean 3,8,,01Q,N,I�m going to the kitchen to cook.,,9781508298229_Korean_Level_3_QM_143.mp3,9781508254423,9781508298229,"1,6"
144,KO,Korean 3,8,,01R,F,___ ____ __.,bueok e yori ha reo gayo.,9781508298229_Korean_Level_3_QM_144.mp3,9781508254423,9781508298229,"1,6"
145,KO,Korean 3,8,,02Q,N,I�m going in order to watch a soccer game.,,9781508298229_Korean_Level_3_QM_145.mp3,9781508254423,9781508298229,1
146,KO,Korean 3,8,,02R,F,__ ___ __ __.,chukgu gyeonggi leul bo reo gayo.,9781508298229_Korean_Level_3_QM_146.mp3,9781508254423,9781508298229,1
147,KO,Korean 3,8,,03Q,N,I go to the soccer field to watch a soccer game.,,9781508298229_Korean_Level_3_QM_147.mp3,9781508254423,9781508298229,1
148,KO,Korean 3,8,,03R,F,____ __ ___ __ __.,chukgu jang e chukgu gyeonggi leul bo reo gayo.,9781508298229_Korean_Level_3_QM_148.mp3,9781508254423,9781508298229,1
149,KO,Korean 3,8,,04Q,N,I also will probably buy socks.,,9781508298229_Korean_Level_3_QM_149.mp3,9781508254423,9781508298229,14
150,KO,Korean 3,8,,04R,F,__ ___ _ ___.,jeo do yang mal eul sal geo yeyo.,9781508298229_Korean_Level_3_QM_150.mp3,9781508254423,9781508298229,14
151,KO,Korean 3,8,,05Q,N,"After that, I�m going in order to take a walk.",,9781508298229_Korean_Level_3_QM_151.mp3,9781508254423,9781508298229,1
152,KO,Korean 3,8,,05R,F,_ ___ ____ __.,keu daeum e sanchaek ha reo gayo.,9781508298229_Korean_Level_3_QM_152.mp3,9781508254423,9781508298229,1
153,KO,Korean 3,8,,06Q,N,I�m going to the office to work.,,9781508298229_Korean_Level_3_QM_153.mp3,9781508254423,9781508298229,20
154,KO,Korean 3,8,,06R,M,____ ___ __.,samushil e il ha reo gayo.,9781508298229_Korean_Level_3_QM_154.mp3,9781508254423,9781508298229,20
155,KO,Korean 3,8,,07Q,N,I will probably buy socks also.,,9781508298229_Korean_Level_3_QM_155.mp3,9781508254423,9781508298229,14
156,KO,Korean 3,8,,07R,M,___ _ ___.,yang mal do sal geo yeyo.,9781508298229_Korean_Level_3_QM_156.mp3,9781508254423,9781508298229,14
157,KO,Korean 3,8,,08Q,N,I�m going in order to cook.,,9781508298229_Korean_Level_3_QM_157.mp3,9781508254423,9781508298229,1
158,KO,Korean 3,8,,08R,M,____ __.,yori ha reo gayo.,9781508298229_Korean_Level_3_QM_158.mp3,9781508254423,9781508298229,1
159,KO,Korean 3,8,,09Q,N,"As for cooking, is it difficult?",,9781508298229_Korean_Level_3_QM_159.mp3,9781508254423,9781508298229,"1,6"
160,KO,Korean 3,8,,09R,M,___ ____?,yori neun eoryeo woyo?,9781508298229_Korean_Level_3_QM_160.mp3,9781508254423,9781508298229,"1,6"
161,KO,Korean 3,8,,10Q,N,I�m going to the vicinity of Han River to take a walk.,,9781508298229_Korean_Level_3_QM_161.mp3,9781508254423,9781508298229,1
162,KO,Korean 3,8,,10R,M,__ __ ____ __.,han gang byeon e sanchaek ha reo gayo.,9781508298229_Korean_Level_3_QM_162.mp3,9781508254423,9781508298229,1
163,KO,Korean 3,9,,01Q,N,Please boil some soybean stew.,,9781508298229_Korean_Level_3_QM_163.mp3,9781508254423,9781508298229,"6,13"
164,KO,Korean 3,9,,01R,F,____ _ __ ___.,duenjang jjigae jom kkeuryeo juseyo.,9781508298229_Korean_Level_3_QM_164.mp3,9781508254423,9781508298229,"6,13"
165,KO,Korean 3,9,,02Q,N,I go to a private school to learn baking,,9781508298229_Korean_Level_3_QM_165.mp3,9781508254423,9781508298229,7
166,KO,Korean 3,9,,02R,F,___ ___ ___ __.,hakwon e jeppang eul baewoo reo gayo,9781508298229_Korean_Level_3_QM_166.mp3,9781508254423,9781508298229,7
167,KO,Korean 3,9,,03Q,N,I also go to a private school.,,9781508298229_Korean_Level_3_QM_167.mp3,9781508254423,9781508298229,7
168,KO,Korean 3,9,,03R,F,__ ___ __.,jeo do hakwon e gayo.,9781508298229_Korean_Level_3_QM_168.mp3,9781508254423,9781508298229,7
169,KO,Korean 3,9,,04Q,N,I like music,,9781508298229_Korean_Level_3_QM_169.mp3,9781508254423,9781508298229,1
170,KO,Korean 3,9,,04R,F,___ ____.,umak eul joa haeyo.,9781508298229_Korean_Level_3_QM_170.mp3,9781508254423,9781508298229,1
171,KO,Korean 3,9,,05Q,N,Please grill some beef.,,9781508298229_Korean_Level_3_QM_171.mp3,9781508254423,9781508298229,"6,13"
172,KO,Korean 3,9,,05R,F,___ _ __ ___.,sogogi jom guwo juseyo.,9781508298229_Korean_Level_3_QM_172.mp3,9781508254423,9781508298229,"6,13"
173,KO,Korean 3,9,,06Q,N,I�m learning cooking.,,9781508298229_Korean_Level_3_QM_173.mp3,9781508254423,9781508298229,"1,6"
174,KO,Korean 3,9,,06R,M,___ ___.,yori leul baewo yo.,9781508298229_Korean_Level_3_QM_174.mp3,9781508254423,9781508298229,"1,6"
175,KO,Korean 3,9,,07Q,N,I�m learning to play the flute.,,9781508298229_Korean_Level_3_QM_175.mp3,9781508254423,9781508298229,1
176,KO,Korean 3,9,,07R,M,___ ___.,daegeum eul baewo yo.,9781508298229_Korean_Level_3_QM_176.mp3,9781508254423,9781508298229,1
177,KO,Korean 3,9,,08Q,N,I go to learn baking.,,9781508298229_Korean_Level_3_QM_177.mp3,9781508254423,9781508298229,"1,6"
178,KO,Korean 3,9,,08R,M,___ ___ __.,jeppang eul baewoo reo gayo.,9781508298229_Korean_Level_3_QM_178.mp3,9781508254423,9781508298229,"1,6"
