Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
90,KO,Korean 1,5,,05R,F,아세요?,aseyo?,9781508298205_Korean_Level_1_QM_090.mp3,9781508217916,9781508298205,7
91,KO,Korean 1,5,,06Q,N,I know.,,9781508298205_Korean_Level_1_QM_091.mp3,9781508217916,9781508298205,7
92,KO,Korean 1,5,,06R,M,알아요.,alayo.,9781508298205_Korean_Level_1_QM_092.mp3,9781508217916,9781508298205,7
93,KO,Korean 1,5,,07Q,N,I’m going to eat Korean food.,,9781508298205_Korean_Level_1_QM_093.mp3,9781508217916,9781508298205,6
94,KO,Korean 1,5,,07R,M,한국 음식 먹겠어요.,hankuk eumshik meok kess eoyo.,9781508298205_Korean_Level_1_QM_094.mp3,9781508217916,9781508298205,6
95,KO,Korean 1,5,,08Q,N,"As for me, I’m going to eat.",,9781508298205_Korean_Level_1_QM_095.mp3,9781508217916,9781508298205,6
96,KO,Korean 1,5,,08R,M,저는 먹겠어요.,jeo neun meok kess eoyo.,9781508298205_Korean_Level_1_QM_096.mp3,9781508217916,9781508298205,6
97,KO,Korean 1,5,,09Q,N,I’m going to eat.,,9781508298205_Korean_Level_1_QM_097.mp3,9781508217916,9781508298205,6
98,KO,Korean 1,5,,09R,M,먹겠어요.,meok kess eoyo.,9781508298205_Korean_Level_1_QM_098.mp3,9781508217916,9781508298205,6
99,KO,Korean 1,5,,10Q,N,I’m going to eat something.,,9781508298205_Korean_Level_1_QM_099.mp3,9781508217916,9781508298205,6
100,KO,Korean 1,5,,10R,M,뭘 좀 먹겠어요.,muel jom meok kess eoyo.,9781508298205_Korean_Level_1_QM_100.mp3,9781508217916,9781508298205,6
101,KO,Korean 1,5,,11Q,N,I’m going to drink something.,,9781508298205_Korean_Level_1_QM_101.mp3,9781508217916,9781508298205,6
102,KO,Korean 1,5,,11R,M,뭘 좀 마시겠어요.,muel jom masi kess eoyo.,9781508298205_Korean_Level_1_QM_102.mp3,9781508217916,9781508298205,6
103,KO,Korean 1,6,,01Q,N,Where are you going to eat?,,9781508298205_Korean_Level_1_QM_103.mp3,9781508217916,9781508298205,6
104,KO,Korean 1,6,,01R,F,어디에서 드시겠어요?,eodi eseo deusi kess eoyo?,9781508298205_Korean_Level_1_QM_104.mp3,9781508217916,9781508298205,6
105,KO,Korean 1,6,,02Q,N,When are you going to eat?,,9781508298205_Korean_Level_1_QM_105.mp3,9781508217916,9781508298205,6
106,KO,Korean 1,6,,02R,F,언제 드시겠어요?,eonje deusi kess eoyo?,9781508298205_Korean_Level_1_QM_106.mp3,9781508217916,9781508298205,6
107,KO,Korean 1,6,,03Q,N,I ate Korean food.,,9781508298205_Korean_Level_1_QM_107.mp3,9781508217916,9781508298205,6
108,KO,Korean 1,6,,03R,F,한국 음식 먹었어요.,hankuk eumshik meok eoss eoyo.,9781508298205_Korean_Level_1_QM_108.mp3,9781508217916,9781508298205,6
109,KO,Korean 1,6,,04Q,N,At our place.,,9781508298205_Korean_Level_1_QM_109.mp3,9781508217916,9781508298205,"5,7"
110,KO,Korean 1,6,,04R,F,저희 집에서요.,jeohee jip eseo yo.,9781508298205_Korean_Level_1_QM_110.mp3,9781508217916,9781508298205,"5,7"
111,KO,Korean 1,6,,05Q,N,I don’t know either.,,9781508298205_Korean_Level_1_QM_111.mp3,9781508217916,9781508298205,7
112,KO,Korean 1,6,,05R,F,저도 몰라요.,jeo do molla yo.,9781508298205_Korean_Level_1_QM_112.mp3,9781508217916,9781508298205,7
113,KO,Korean 1,6,,06Q,N,I’m not going to drink now.,,9781508298205_Korean_Level_1_QM_113.mp3,9781508217916,9781508298205,6
114,KO,Korean 1,6,,06R,M,지금 안 마시겠어요.,jikeum an masi kess eoyo.,9781508298205_Korean_Level_1_QM_114.mp3,9781508217916,9781508298205,6
115,KO,Korean 1,6,,07Q,N,All right?,,9781508298205_Korean_Level_1_QM_115.mp3,9781508217916,9781508298205,16
116,KO,Korean 1,6,,07R,M,좋습니까?,joseum nikka?,9781508298205_Korean_Level_1_QM_116.mp3,9781508217916,9781508298205,16
117,KO,Korean 1,6,,08Q,N,I’m sorry.,,9781508298205_Korean_Level_1_QM_117.mp3,9781508217916,9781508298205,13
118,KO,Korean 1,6,,08R,M,미안합니다.,mian ham nita.,9781508298205_Korean_Level_1_QM_118.mp3,9781508217916,9781508298205,13
119,KO,Korean 1,6,,09Q,N,I’m going to eat later.,,9781508298205_Korean_Level_1_QM_119.mp3,9781508217916,9781508298205,"6,17"
120,KO,Korean 1,6,,09R,M,나중에 먹겠어요.,najunge meok kess eoyo.,9781508298205_Korean_Level_1_QM_120.mp3,9781508217916,9781508298205,"6,17"
121,KO,Korean 1,6,,10Q,N,I’m going to drink later.,,9781508298205_Korean_Level_1_QM_121.mp3,9781508217916,9781508298205,"6,17"
122,KO,Korean 1,6,,10R,M,나중에 마시겠어요.,najunge masi kess eoyo.,9781508298205_Korean_Level_1_QM_122.mp3,9781508217916,9781508298205,"6,17"
123,KO,Korean 1,7,,01Q,N,I don’t know yet.,,9781508298205_Korean_Level_1_QM_123.mp3,9781508217916,9781508298205,7
124,KO,Korean 1,7,,01R,F,아직 몰라요.,ajik molla yo.,9781508298205_Korean_Level_1_QM_124.mp3,9781508217916,9781508298205,7
125,KO,Korean 1,7,,02Q,N,I’m not going to drink anything.,,9781508298205_Korean_Level_1_QM_125.mp3,9781508217916,9781508298205,6
126,KO,Korean 1,7,,02R,F,아무것도 안 마시겠어요.,amu keotdo an masi kess eoyo.,9781508298205_Korean_Level_1_QM_126.mp3,9781508217916,9781508298205,6
127,KO,Korean 1,7,,03Q,N,But green tea would be good.,,9781508298205_Korean_Level_1_QM_127.mp3,9781508217916,9781508298205,6
128,KO,Korean 1,7,,03R,F,하지만 녹차가 좋겠어요.,hajiman nokcha ka jo kess eoyo.,9781508298205_Korean_Level_1_QM_128.mp3,9781508217916,9781508298205,6
129,KO,Korean 1,7,,04Q,N,But latte would be good.,,9781508298205_Korean_Level_1_QM_129.mp3,9781508217916,9781508298205,6
130,KO,Korean 1,7,,04R,F,하지만 라떼가 좋겠어요.,hajiman ratte ka jo kess eoyo.,9781508298205_Korean_Level_1_QM_130.mp3,9781508217916,9781508298205,6
131,KO,Korean 1,7,,05Q,N,What are you going to drink?,,9781508298205_Korean_Level_1_QM_131.mp3,9781508217916,9781508298205,6
132,KO,Korean 1,7,,05R,F,뭘 드시겠어요?,muel deusi kess eoyo?,9781508298205_Korean_Level_1_QM_132.mp3,9781508217916,9781508298205,6
133,KO,Korean 1,7,,06Q,N,I’m going to drink green tea.,,9781508298205_Korean_Level_1_QM_133.mp3,9781508217916,9781508298205,6
134,KO,Korean 1,7,,06R,M,녹차 마시겠어요.,nokcha masi kess eoyo.,9781508298205_Korean_Level_1_QM_134.mp3,9781508217916,9781508298205,6
135,KO,Korean 1,7,,07Q,N,I’m going to drink water.,,9781508298205_Korean_Level_1_QM_135.mp3,9781508217916,9781508298205,"6,16"
136,KO,Korean 1,7,,07R,M,물 마시겠어요.,mul masi kess eoyo.,9781508298205_Korean_Level_1_QM_136.mp3,9781508217916,9781508298205,"6,16"
137,KO,Korean 1,7,,08Q,N,Would green tea be good?,,9781508298205_Korean_Level_1_QM_137.mp3,9781508217916,9781508298205,6
138,KO,Korean 1,7,,08R,M,녹차가 좋겠어요?,nokcha ka jo kess eoyo?,9781508298205_Korean_Level_1_QM_138.mp3,9781508217916,9781508298205,6
139,KO,Korean 1,7,,09Q,N,I’m going to eat at a restaurant.,,9781508298205_Korean_Level_1_QM_139.mp3,9781508217916,9781508298205,6
140,KO,Korean 1,7,,09R,M,레스토랑에서 먹겠어요.,reseutorang eseo meok kess eoyo.,9781508298205_Korean_Level_1_QM_140.mp3,9781508217916,9781508298205,6
141,KO,Korean 1,7,,10Q,N,Green tea would be good.,,9781508298205_Korean_Level_1_QM_141.mp3,9781508217916,9781508298205,6
142,KO,Korean 1,7,,10R,M,녹차가 좋겠어요.,nokcha ka jo kess eoyo.,9781508298205_Korean_Level_1_QM_142.mp3,9781508217916,9781508298205,6
143,KO,Korean 1,8,,01Q,N,I’m not going to buy anything.,,9781508298205_Korean_Level_1_QM_143.mp3,9781508217916,9781508298205,14
144,KO,Korean 1,8,,01R,F,아무것도 안 사겠어요.,amu keotdo an sa kess eoyo.,9781508298205_Korean_Level_1_QM_144.mp3,9781508217916,9781508298205,14
145,KO,Korean 1,8,,02Q,N,I’m going to eat with a friend.,,9781508298205_Korean_Level_1_QM_145.mp3,9781508217916,9781508298205,"5,6"
146,KO,Korean 1,8,,02R,F,친구와 먹겠어요.,chingu wa meok kess eoyo.,9781508298205_Korean_Level_1_QM_146.mp3,9781508217916,9781508298205,"5,6"
147,KO,Korean 1,8,,03Q,N,When are you going to eat lunch?,,9781508298205_Korean_Level_1_QM_147.mp3,9781508217916,9781508298205,6
148,KO,Korean 1,8,,03R,F,언제 점심 드시겠어요?,eonje jeomshim deusi kess eoyo?,9781508298205_Korean_Level_1_QM_148.mp3,9781508217916,9781508298205,6
149,KO,Korean 1,8,,04Q,N,I’m going to eat lunch.,,9781508298205_Korean_Level_1_QM_149.mp3,9781508217916,9781508298205,6
150,KO,Korean 1,8,,04R,F,점심 먹겠어요.,jeomshim meok kess eoyo.,9781508298205_Korean_Level_1_QM_150.mp3,9781508217916,9781508298205,6
151,KO,Korean 1,8,,05Q,N,What are you going to do now?,,9781508298205_Korean_Level_1_QM_151.mp3,9781508217916,9781508298205,1
152,KO,Korean 1,8,,05R,F,지금 뭘 하시겠어요?,jikeum muel hasi kess eoyo?,9781508298205_Korean_Level_1_QM_152.mp3,9781508217916,9781508298205,1
153,KO,Korean 1,8,,06Q,N,Please give me two glasses of cola.,,9781508298205_Korean_Level_1_QM_153.mp3,9781508217916,9781508298205,"6,12,13"
154,KO,Korean 1,8,,06R,M,콜라 두 잔 주세요.,kolla du jan juseyo.,9781508298205_Korean_Level_1_QM_154.mp3,9781508217916,9781508298205,"6,12,13"
155,KO,Korean 1,8,,07Q,N,Are you going to drink cola or water?,,9781508298205_Korean_Level_1_QM_155.mp3,9781508217916,9781508298205,6
156,KO,Korean 1,8,,07R,M,콜라나 물 드시겠어요?,kolla na mul deusi kess eoyo?,9781508298205_Korean_Level_1_QM_156.mp3,9781508217916,9781508298205,6
157,KO,Korean 1,8,,08Q,N,What are you going to do?,,9781508298205_Korean_Level_1_QM_157.mp3,9781508217916,9781508298205,1
158,KO,Korean 1,8,,08R,M,뭘 하시겠어요?,muel hasi kess eoyo?,9781508298205_Korean_Level_1_QM_158.mp3,9781508217916,9781508298205,1
159,KO,Korean 1,8,,09Q,N,I’m going to buy something.,,9781508298205_Korean_Level_1_QM_159.mp3,9781508217916,9781508298205,14
160,KO,Korean 1,8,,09R,M,뭘 좀 사겠어요.,muel jom sa kess eoyo.,9781508298205_Korean_Level_1_QM_160.mp3,9781508217916,9781508298205,14
161,KO,Korean 1,8,,10Q,N,I’m going to buy green tea.,,9781508298205_Korean_Level_1_QM_161.mp3,9781508217916,9781508298205,"6,14"
162,KO,Korean 1,8,,10R,M,녹차 사겠어요.,nokcha sa kess eoyo.,9781508298205_Korean_Level_1_QM_162.mp3,9781508217916,9781508298205,"6,14"
163,KO,Korean 1,9,,01Q,N,I understand.,,9781508298205_Korean_Level_1_QM_163.mp3,9781508217916,9781508298205,"15,16"
164,KO,Korean 1,9,,01R,F,알겠어요.,al kess eoyo.,9781508298205_Korean_Level_1_QM_164.mp3,9781508217916,9781508298205,"15,16"
165,KO,Korean 1,9,,02Q,N,Or else at nine o’clock.,,9781508298205_Korean_Level_1_QM_165.mp3,9781508217916,9781508298205,"12,17"
166,KO,Korean 1,9,,02R,F,아니면 아홉 시에요.,animyeon ahop si eyo.,9781508298205_Korean_Level_1_QM_166.mp3,9781508217916,9781508298205,"12,17"
167,KO,Korean 1,9,,03Q,N,"At the department store, we meet.",,9781508298205_Korean_Level_1_QM_167.mp3,9781508217916,9781508298205,14
168,KO,Korean 1,9,,03R,F,백화점에서 만나요.,baekhwa jeom eseo manna yo.,9781508298205_Korean_Level_1_QM_168.mp3,9781508217916,9781508298205,14
169,KO,Korean 1,9,,04Q,N,At one o’clock or two o’clock.,,9781508298205_Korean_Level_1_QM_169.mp3,9781508217916,9781508298205,"12,17"
170,KO,Korean 1,9,,04R,F,한 시나 두 시에요.,han si na du si eyo.,9781508298205_Korean_Level_1_QM_170.mp3,9781508217916,9781508298205,"12,17"
171,KO,Korean 1,9,,05Q,N,Where is the hotel?,,9781508298205_Korean_Level_1_QM_171.mp3,9781508217916,9781508298205,"4,16,18"
172,KO,Korean 1,9,,05R,F,호텔이 어디예요?,hoteli eodi yeyo?,9781508298205_Korean_Level_1_QM_172.mp3,9781508217916,9781508298205,"4,16,18"
173,KO,Korean 1,9,,06Q,N,"As for me, I’m going to eat later.",,9781508298205_Korean_Level_1_QM_173.mp3,9781508217916,9781508298205,"6,17"
174,KO,Korean 1,9,,06R,M,저는 나중에 먹겠어요.,jeo neun najunge meok kess eoyo.,9781508298205_Korean_Level_1_QM_174.mp3,9781508217916,9781508298205,"6,17"
175,KO,Korean 1,9,,07Q,N,Won’t you have something with me?,,9781508298205_Korean_Level_1_QM_175.mp3,9781508217916,9781508298205,6
176,KO,Korean 1,9,,07R,M,저와 뭘 좀 안 드시겠어요?,jeo wa muel jom an deusi kess eoyo?,9781508298205_Korean_Level_1_QM_176.mp3,9781508217916,9781508298205,6
177,KO,Korean 1,9,,08Q,N,"OK, later.",,9781508298205_Korean_Level_1_QM_177.mp3,9781508217916,9781508298205,17
178,KO,Korean 1,9,,08R,M,"좋습니다, 나중에요.","joseum nita, najunge yo.",9781508298205_Korean_Level_1_QM_178.mp3,9781508217916,9781508298205,17
179,KO,Korean 1,9,,09Q,N,I’m going to eat lunch later.,,9781508298205_Korean_Level_1_QM_179.mp3,9781508217916,9781508298205,"6,17"
