Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
60,EA,Eastern Arabic 3,3,,10R,M,"بينزل تلج كتير هنيك، ما هيك؟","b-yenzel talej ktiir hniik, ma heek?",9781797115122_Arabic_Eastern_3_QZ_060.mp3,9781442307292,9781797115122,19
61,EA,Eastern Arabic 3,4,,01Q,N,My brother is married.,,9781797115122_Arabic_Eastern_3_QZ_061.mp3,9781442307292,9781797115122,5
62,EA,Eastern Arabic 3,4,,01R,F,أخي متجوّز.,akhii metjawwez.,9781797115122_Arabic_Eastern_3_QZ_062.mp3,9781442307292,9781797115122,5
63,EA,Eastern Arabic 3,4,,02Q,N,I’m a branch manager.,,9781797115122_Arabic_Eastern_3_QZ_063.mp3,9781442307292,9781797115122,20
64,EA,Eastern Arabic 3,4,,02R,F,أنا مدير فرع.,ana mudiir fare`.,9781797115122_Arabic_Eastern_3_QZ_064.mp3,9781442307292,9781797115122,20
65,EA,Eastern Arabic 3,4,,03Q,N,I’m a manager.,,9781797115122_Arabic_Eastern_3_QZ_065.mp3,9781442307292,9781797115122,20
66,EA,Eastern Arabic 3,4,,03R,F,أنا مدير.,ana mudiir.,9781797115122_Arabic_Eastern_3_QZ_066.mp3,9781442307292,9781797115122,20
67,EA,Eastern Arabic 3,4,,04Q,N,She teaches English.,,9781797115122_Arabic_Eastern_3_QZ_067.mp3,9781442307292,9781797115122,"5,20"
68,EA,Eastern Arabic 3,4,,04R,F,بتدرِّس إنكليزي.,bet-darres ingliizii.,9781797115122_Arabic_Eastern_3_QZ_068.mp3,9781442307292,9781797115122,"5,20"
69,EA,Eastern Arabic 3,4,,05Q,N,My sister is married to an American.,,9781797115122_Arabic_Eastern_3_QZ_069.mp3,9781442307292,9781797115122,5
70,EA,Eastern Arabic 3,4,,05R,F,أختي متجوزة أميركي.,ekhtii metjawze ameerkii.,9781797115122_Arabic_Eastern_3_QZ_070.mp3,9781442307292,9781797115122,5
71,EA,Eastern Arabic 3,4,,06Q,N,It’s near the sea.,,9781797115122_Arabic_Eastern_3_QZ_071.mp3,9781442307292,9781797115122,4
72,EA,Eastern Arabic 3,4,,06R,M,هية قريبة من البحر.,hiyye ariibe min el-baHer.,9781797115122_Arabic_Eastern_3_QZ_072.mp3,9781442307292,9781797115122,4
73,EA,Eastern Arabic 3,4,,07Q,N,He’s married to a Syrian woman.,,9781797115122_Arabic_Eastern_3_QZ_073.mp3,9781442307292,9781797115122,5
74,EA,Eastern Arabic 3,4,,07R,M,متجوز مرة سورية.,metjawwez mara suuriyyeh.,9781797115122_Arabic_Eastern_3_QZ_074.mp3,9781442307292,9781797115122,5
75,EA,Eastern Arabic 3,4,,08Q,N,What does your wife teach?,,9781797115122_Arabic_Eastern_3_QZ_075.mp3,9781442307292,9781797115122,"5,20"
76,EA,Eastern Arabic 3,4,,08R,M,شو بتدرِّس مرتك؟,shuu bet-darres martak?,9781797115122_Arabic_Eastern_3_QZ_076.mp3,9781442307292,9781797115122,"5,20"
77,EA,Eastern Arabic 3,4,,09Q,N,What does she teach?,,9781797115122_Arabic_Eastern_3_QZ_077.mp3,9781442307292,9781797115122,"5,20"
78,EA,Eastern Arabic 3,4,,09R,M,شو بتدرِّس؟,shuu bet-darres?,9781797115122_Arabic_Eastern_3_QZ_078.mp3,9781442307292,9781797115122,"5,20"
79,EA,Eastern Arabic 3,4,,10Q,N,And my wife is a professor.,,9781797115122_Arabic_Eastern_3_QZ_079.mp3,9781442307292,9781797115122,5
80,EA,Eastern Arabic 3,4,,10R,M,ومرتي أستازة.,w-martii estaaze.,9781797115122_Arabic_Eastern_3_QZ_080.mp3,9781442307292,9781797115122,5
81,EA,Eastern Arabic 3,5,,01Q,N,"Last winter, I was in Boston.",,9781797115122_Arabic_Eastern_3_QZ_081.mp3,9781442307292,9781797115122,"18,19"
82,EA,Eastern Arabic 3,5,,01R,F,"بالشتا الماضي، كنت ببوسطن.","besh-shete l-maaDii, kenet bi-Boston.",9781797115122_Arabic_Eastern_3_QZ_082.mp3,9781442307292,9781797115122,"18,19"
83,EA,Eastern Arabic 3,5,,02Q,N,He works for a company in Boston.,,9781797115122_Arabic_Eastern_3_QZ_083.mp3,9781442307292,9781797115122,18
84,EA,Eastern Arabic 3,5,,02R,F,بيشتغل مع شركة ببوسطن.,byeshteghel ma`sherke bi-boston.,9781797115122_Arabic_Eastern_3_QZ_084.mp3,9781442307292,9781797115122,18
85,EA,Eastern Arabic 3,5,,03Q,N,"I think that English, it’s not easy.",,9781797115122_Arabic_Eastern_3_QZ_085.mp3,9781442307292,9781797115122,15
86,EA,Eastern Arabic 3,5,,03R,F,"بظن الإنكليزي، مو سهل.","bzen el-ingliizii, muu sahel.",9781797115122_Arabic_Eastern_3_QZ_086.mp3,9781442307292,9781797115122,15
87,EA,Eastern Arabic 3,5,,04Q,N,He’s an engineer.,,9781797115122_Arabic_Eastern_3_QZ_087.mp3,9781442307292,9781797115122,20
88,EA,Eastern Arabic 3,5,,04R,F,هوه مهندس.,huwwe mhandes.,9781797115122_Arabic_Eastern_3_QZ_088.mp3,9781442307292,9781797115122,20
89,EA,Eastern Arabic 3,5,,05Q,N,I was in San Francisco last month.,,9781797115122_Arabic_Eastern_3_QZ_089.mp3,9781442307292,9781797115122,"17,18"
90,EA,Eastern Arabic 3,5,,05R,F,كنت بسان فرانسيسكو الشهر الماضي.,kent bi-saan fransiskoo esh-shaher el-maaDii.,9781797115122_Arabic_Eastern_3_QZ_090.mp3,9781442307292,9781797115122,"17,18"
91,EA,Eastern Arabic 3,5,,06Q,N,"Arabic, it’s difficult.",,9781797115122_Arabic_Eastern_3_QZ_091.mp3,9781442307292,9781797115122,15
92,EA,Eastern Arabic 3,5,,06R,M,العربي صعب.,"el-`arabii, Sa`eb.",9781797115122_Arabic_Eastern_3_QZ_092.mp3,9781442307292,9781797115122,15
93,EA,Eastern Arabic 3,5,,07Q,N,"Arabic, it’s not as difficult as English.",,9781797115122_Arabic_Eastern_3_QZ_093.mp3,9781442307292,9781797115122,15
94,EA,Eastern Arabic 3,5,,07R,M,"العربي، مو صعب متل الإنكليزي.","el-`arabii, muu Sa`eb metl  el-ingliizii.",9781797115122_Arabic_Eastern_3_QZ_094.mp3,9781442307292,9781797115122,15
95,EA,Eastern Arabic 3,5,,08Q,N,It wasn’t easy.,,9781797115122_Arabic_Eastern_3_QZ_095.mp3,9781442307292,9781797115122,7
96,EA,Eastern Arabic 3,5,,08R,M,ما كان سهل.,maa kaan sahel.,9781797115122_Arabic_Eastern_3_QZ_096.mp3,9781442307292,9781797115122,7
97,EA,Eastern Arabic 3,5,,09Q,N,She’s lived in San Francisco for a long time.,,9781797115122_Arabic_Eastern_3_QZ_097.mp3,9781442307292,9781797115122,"5,17"
98,EA,Eastern Arabic 3,5,,09R,M,سكنت بسان فرانسيسكو من مدة طويلة.,saknet bi-saan fransiskoo min medde Tawiile.,9781797115122_Arabic_Eastern_3_QZ_098.mp3,9781442307292,9781797115122,"5,17"
99,EA,Eastern Arabic 3,5,,10Q,N,I learned Arabic from an audio program.,,9781797115122_Arabic_Eastern_3_QZ_099.mp3,9781442307292,9781797115122,15
100,EA,Eastern Arabic 3,5,,10R,M,تعلمت عربي من برنامج مسجل.,t`allamet `arabii min bernamij msajjal.,9781797115122_Arabic_Eastern_3_QZ_100.mp3,9781442307292,9781797115122,15
101,EA,Eastern Arabic 3,5,,11Q,N,Where did you learn Arabic?,,9781797115122_Arabic_Eastern_3_QZ_101.mp3,9781442307292,9781797115122,"13,15"
102,EA,Eastern Arabic 3,5,,11R,F,وين تعلمت عربي؟,ween t`allamt `arabii?,9781797115122_Arabic_Eastern_3_QZ_102.mp3,9781442307292,9781797115122,"13,15"
103,EA,Eastern Arabic 3,6,,01Q,N,"But you grew up speaking English, right?",,9781797115122_Arabic_Eastern_3_QZ_103.mp3,9781442307292,9781797115122,15
104,EA,Eastern Arabic 3,6,,01R,F,"بس إنت ربيت بتحكي إنكليزي، ما هيك؟","bass enteh rbiit b-teHkii ingliizii, ma heek?",9781797115122_Arabic_Eastern_3_QZ_104.mp3,9781442307292,9781797115122,15
105,EA,Eastern Arabic 3,6,,02Q,N,"This, the tea from Morocco.",,9781797115122_Arabic_Eastern_3_QZ_105.mp3,9781442307292,9781797115122,6
106,EA,Eastern Arabic 3,6,,02R,F,هادا الشاي من المغرب.,haada esh-shaay min el-maghreb.,9781797115122_Arabic_Eastern_3_QZ_106.mp3,9781442307292,9781797115122,6
107,EA,Eastern Arabic 3,6,,03Q,N,"For me, English is as difficult as Arabic for you.",,9781797115122_Arabic_Eastern_3_QZ_107.mp3,9781442307292,9781797115122,15
108,EA,Eastern Arabic 3,6,,03R,F,"إلي، الإنكليزي صعب متل العربي إلَك.","elii, el-ingliizii Sa`eb metl el-`arabii elak.",9781797115122_Arabic_Eastern_3_QZ_108.mp3,9781442307292,9781797115122,15
109,EA,Eastern Arabic 3,6,,04Q,N,I tried to learn Arabic when I was a student.,,9781797115122_Arabic_Eastern_3_QZ_109.mp3,9781442307292,9781797115122,15
110,EA,Eastern Arabic 3,6,,04R,M,حاولت إتعلم عربي وقت كنت طالب.,Haawalt et`allam `arabii wa’t kent Taaleb.,9781797115122_Arabic_Eastern_3_QZ_110.mp3,9781442307292,9781797115122,15
111,EA,Eastern Arabic 3,6,,05Q,N,We will order a pot of green tea.,,9781797115122_Arabic_Eastern_3_QZ_111.mp3,9781442307292,9781797115122,6
112,EA,Eastern Arabic 3,6,,05R,F,حنطلب إبريق شاي أخضر.,Ha-neTlob ebrii’ shaay akhDar.,9781797115122_Arabic_Eastern_3_QZ_112.mp3,9781442307292,9781797115122,6
113,EA,Eastern Arabic 3,6,,06Q,N,What would you like to order? (pl),,9781797115122_Arabic_Eastern_3_QZ_113.mp3,9781442307292,9781797115122,"6,14"
114,EA,Eastern Arabic 3,6,,06R,M,شو بتحبوا تطلبوا؟,shuu bit-Hibbuu TeTelbuu?,9781797115122_Arabic_Eastern_3_QZ_114.mp3,9781442307292,9781797115122,"6,14"
115,EA,Eastern Arabic 3,6,,07Q,N,What do you recommend? (m),,9781797115122_Arabic_Eastern_3_QZ_115.mp3,9781442307292,9781797115122,4
116,EA,Eastern Arabic 3,6,,07R,M,شو بتنصح؟,shuu b-tenSaH?,9781797115122_Arabic_Eastern_3_QZ_116.mp3,9781442307292,9781797115122,4
117,EA,Eastern Arabic 3,6,,08Q,N,How about ordering a pot of tea? (f),,9781797115122_Arabic_Eastern_3_QZ_117.mp3,9781442307292,9781797115122,6
118,EA,Eastern Arabic 3,6,,08R,M,شو رأيِك نطلب إبريق شاي؟,shuu ra’yek neTlob ebrii’ shaay?,9781797115122_Arabic_Eastern_3_QZ_118.mp3,9781442307292,9781797115122,6
119,EA,Eastern Arabic 3,6,,09Q,N,I really tried to learn English in America.,,9781797115122_Arabic_Eastern_3_QZ_119.mp3,9781442307292,9781797115122,15
120,EA,Eastern Arabic 3,6,,09R,F,والله حاولت إتعلم إنكليزي بأميركا.,walla Haawalt et`allam ingliizii bi-ameerka.,9781797115122_Arabic_Eastern_3_QZ_120.mp3,9781442307292,9781797115122,15
121,EA,Eastern Arabic 3,6,,10Q,N,When I was a student.,,9781797115122_Arabic_Eastern_3_QZ_121.mp3,9781442307292,9781797115122,5
122,EA,Eastern Arabic 3,6,,10R,M,وقت كنت طالب.,wa’t kent Taaleb.,9781797115122_Arabic_Eastern_3_QZ_122.mp3,9781442307292,9781797115122,5
123,EA,Eastern Arabic 3,7,,01Q,N,I prefer this tea.,,9781797115122_Arabic_Eastern_3_QZ_123.mp3,9781442307292,9781797115122,"6,16"
124,EA,Eastern Arabic 3,7,,01R,F,بفضل هادا الشاي.,b-faDDel haada esh-shaay.,9781797115122_Arabic_Eastern_3_QZ_124.mp3,9781442307292,9781797115122,"6,16"
125,EA,Eastern Arabic 3,7,,02Q,N,"Is it yours, this pen? (m)",,9781797115122_Arabic_Eastern_3_QZ_125.mp3,9781442307292,9781797115122,7
126,EA,Eastern Arabic 3,7,,02R,F,إلَك هالقلم؟,elak hal-alam?,9781797115122_Arabic_Eastern_3_QZ_126.mp3,9781442307292,9781797115122,7
127,EA,Eastern Arabic 3,7,,03Q,N,Your pen was next to your papers. (m),,9781797115122_Arabic_Eastern_3_QZ_127.mp3,9781442307292,9781797115122,7
128,EA,Eastern Arabic 3,7,,03R,F,قلمَك كان جنب وراقَك.,alamak kaan janb wraa’ak.,9781797115122_Arabic_Eastern_3_QZ_128.mp3,9781442307292,9781797115122,7
129,EA,Eastern Arabic 3,7,,04Q,N,They were under a book.,,9781797115122_Arabic_Eastern_3_QZ_129.mp3,9781442307292,9781797115122,7
130,EA,Eastern Arabic 3,7,,04R,F,كانوا تحت كتاب.,kaanuu taHt ktaab.,9781797115122_Arabic_Eastern_3_QZ_130.mp3,9781442307292,9781797115122,7
131,EA,Eastern Arabic 3,7,,05Q,N,"The menu, please.",,9781797115122_Arabic_Eastern_3_QZ_131.mp3,9781442307292,9781797115122,"6,13,16"
132,EA,Eastern Arabic 3,7,,05R,F,لائحة الأكل من فضلك.,"la’eHt  el-akel, min faDlak.",9781797115122_Arabic_Eastern_3_QZ_132.mp3,9781442307292,9781797115122,"6,13,16"
133,EA,Eastern Arabic 3,7,,06Q,N,"The check, please.",,9781797115122_Arabic_Eastern_3_QZ_133.mp3,9781442307292,9781797115122,"6,13,16"
134,EA,Eastern Arabic 3,7,,06R,M,الحساب من فضلك.,"l-Hsaab, min faDlak.",9781797115122_Arabic_Eastern_3_QZ_134.mp3,9781442307292,9781797115122,"6,13,16"
135,EA,Eastern Arabic 3,7,,07Q,N,Have you seen my papers?,,9781797115122_Arabic_Eastern_3_QZ_135.mp3,9781442307292,9781797115122,7
136,EA,Eastern Arabic 3,7,,07R,M,شفتي وراقي؟,sheftii wraa’ii?,9781797115122_Arabic_Eastern_3_QZ_136.mp3,9781442307292,9781797115122,7
137,EA,Eastern Arabic 3,7,,08Q,N,Here’s the menu.,,9781797115122_Arabic_Eastern_3_QZ_137.mp3,9781442307292,9781797115122,"6,16"
138,EA,Eastern Arabic 3,7,,08R,M,تفضل لائحة الأكل.,tfaDDal la’eHt el-akel.,9781797115122_Arabic_Eastern_3_QZ_138.mp3,9781442307292,9781797115122,"6,16"
139,EA,Eastern Arabic 3,7,,09Q,N,Where was my pen?,,9781797115122_Arabic_Eastern_3_QZ_139.mp3,9781442307292,9781797115122,7
140,EA,Eastern Arabic 3,7,,09R,M,وين كان قلمي؟,ween kaan alamii?,9781797115122_Arabic_Eastern_3_QZ_140.mp3,9781442307292,9781797115122,7
141,EA,Eastern Arabic 3,7,,10Q,N,Your papers were on the table. (m),,9781797115122_Arabic_Eastern_3_QZ_141.mp3,9781442307292,9781797115122,7
142,EA,Eastern Arabic 3,7,,10R,M,وراقك كانوا عالطاولة.,wraa’ak kaanuu `aT-Taawleh.,9781797115122_Arabic_Eastern_3_QZ_142.mp3,9781442307292,9781797115122,7
143,EA,Eastern Arabic 3,8,,01Q,N,I want to speak with you about this trip.,,9781797115122_Arabic_Eastern_3_QZ_143.mp3,9781442307292,9781797115122,"15,18"
144,EA,Eastern Arabic 3,8,,01R,F,بدي إحكي معك بالنسبة لهالرحلة.,beddii eHkii ma`ak bin-nesbe la har-riHle.,9781797115122_Arabic_Eastern_3_QZ_144.mp3,9781442307292,9781797115122,"15,18"
145,EA,Eastern Arabic 3,8,,02Q,N,Do you remember this trip? (f),,9781797115122_Arabic_Eastern_3_QZ_145.mp3,9781442307292,9781797115122,18
146,EA,Eastern Arabic 3,8,,02R,F,بتتزكري هالرحلة؟,b-tetzakkarii har-riHle?,9781797115122_Arabic_Eastern_3_QZ_146.mp3,9781442307292,9781797115122,18
147,EA,Eastern Arabic 3,8,,03Q,N,"Yes, of course I remember.",,9781797115122_Arabic_Eastern_3_QZ_147.mp3,9781442307292,9781797115122,7
148,EA,Eastern Arabic 3,8,,03R,F,"إيه، طبعا بتزكّر.","ee, Tab`an betzakkar.",9781797115122_Arabic_Eastern_3_QZ_148.mp3,9781442307292,9781797115122,7
149,EA,Eastern Arabic 3,8,,04Q,N,Did you make the hotel reservations? (m),,9781797115122_Arabic_Eastern_3_QZ_149.mp3,9781442307292,9781797115122,"16,18"
150,EA,Eastern Arabic 3,8,,04R,F,حجزتْ بالأوتيل؟,Hajazt bil-oteel?,9781797115122_Arabic_Eastern_3_QZ_150.mp3,9781442307292,9781797115122,"16,18"
151,EA,Eastern Arabic 3,8,,05Q,N,You need to make them.,,9781797115122_Arabic_Eastern_3_QZ_151.mp3,9781442307292,9781797115122,7
