Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
17,TA,Tagalog 2,1,,09Q,N,I don�t want a storm!,,9781508298991_Tagalog_Level_2_QM_017.mp3,9781508224976,9781508298991,19
18,TA,Tagalog 2,1,,09R,F,Ayoko ng bagyo!,,9781508298991_Tagalog_Level_2_QM_018.mp3,9781508224976,9781508298991,19
19,TA,Tagalog 2,1,,10Q,N,See you tomorrow!,,9781508298991_Tagalog_Level_2_QM_019.mp3,9781508224976,9781508298991,"10,16,17"
20,TA,Tagalog 2,1,,10R,F,Kita-kita bukas!,,9781508298991_Tagalog_Level_2_QM_020.mp3,9781508224976,9781508298991,"10,16,17"
21,TA,Tagalog 2,2,,01Q,N,What did you see?,,9781508298991_Tagalog_Level_2_QM_021.mp3,9781508224976,9781508298991,"1,18"
22,TA,Tagalog 2,2,,01R,M,Anong nakita mo?,,9781508298991_Tagalog_Level_2_QM_022.mp3,9781508224976,9781508298991,"1,18"
23,TA,Tagalog 2,2,,02Q,N,I didn�t want to eat in a restaurant.,,9781508298991_Tagalog_Level_2_QM_023.mp3,9781508224976,9781508298991,6
24,TA,Tagalog 2,2,,02R,M,Ayokong kumain sa restawran.,,9781508298991_Tagalog_Level_2_QM_024.mp3,9781508224976,9781508298991,6
25,TA,Tagalog 2,2,,03Q,N,She doesn�t need a car.,,9781508298991_Tagalog_Level_2_QM_025.mp3,9781508224976,9781508298991,18
26,TA,Tagalog 2,2,,03R,M,Hindi niya kailangan ng kotse.,,9781508298991_Tagalog_Level_2_QM_026.mp3,9781508224976,9781508298991,18
27,TA,Tagalog 2,2,,04Q,N,Do you need a car?,,9781508298991_Tagalog_Level_2_QM_027.mp3,9781508224976,9781508298991,18
28,TA,Tagalog 2,2,,04R,M,Kailangan mo ba ng kotse?,,9781508298991_Tagalog_Level_2_QM_028.mp3,9781508224976,9781508298991,18
29,TA,Tagalog 2,2,,05Q,N,Are you here alone?,,9781508298991_Tagalog_Level_2_QM_029.mp3,9781508224976,9781508298991,"1,18"
30,TA,Tagalog 2,2,,05R,M,Mag-isa ka ba dito?,,9781508298991_Tagalog_Level_2_QM_030.mp3,9781508224976,9781508298991,"1,18"
31,TA,Tagalog 2,2,,06Q,N,I also need a car.,,9781508298991_Tagalog_Level_2_QM_031.mp3,9781508224976,9781508298991,18
32,TA,Tagalog 2,2,,06R,F,Kailangan ko rin ng kotse.,,9781508298991_Tagalog_Level_2_QM_032.mp3,9781508224976,9781508298991,18
33,TA,Tagalog 2,2,,07Q,N,Does your son also need a car?,,9781508298991_Tagalog_Level_2_QM_033.mp3,9781508224976,9781508298991,"5,18"
34,TA,Tagalog 2,2,,07R,F,Kailangan din ba ng anak mong lalaki ng kotse?,,9781508298991_Tagalog_Level_2_QM_034.mp3,9781508224976,9781508298991,"5,18"
35,TA,Tagalog 2,2,,08Q,N,Does she speak Tagalog?,,9781508298991_Tagalog_Level_2_QM_035.mp3,9781508224976,9781508298991,"7,16"
36,TA,Tagalog 2,2,,08R,F,Nagtatagalog ba siya?,,9781508298991_Tagalog_Level_2_QM_036.mp3,9781508224976,9781508298991,"7,16"
37,TA,Tagalog 2,2,,09Q,N,I�m going to stop here for a few weeks.,,9781508298991_Tagalog_Level_2_QM_037.mp3,9781508224976,9781508298991,17
38,TA,Tagalog 2,2,,09R,F,Titigil ako rito ng ilang linggo.,,9781508298991_Tagalog_Level_2_QM_038.mp3,9781508224976,9781508298991,17
39,TA,Tagalog 2,2,,10Q,N,I didn�t see anything.,,9781508298991_Tagalog_Level_2_QM_039.mp3,9781508224976,9781508298991,"1,18"
40,TA,Tagalog 2,2,,10R,F,Wala akong nakita.,,9781508298991_Tagalog_Level_2_QM_040.mp3,9781508224976,9781508298991,"1,18"
41,TA,Tagalog 2,3,,01Q,N,Our son liked that very much.,,9781508298991_Tagalog_Level_2_QM_041.mp3,9781508224976,9781508298991,5
42,TA,Tagalog 2,3,,01R,M,Gustung-gusto iyon ng anak naming lalaki.,,9781508298991_Tagalog_Level_2_QM_042.mp3,9781508224976,9781508298991,5
43,TA,Tagalog 2,3,,02Q,N,We liked him very much.,,9781508298991_Tagalog_Level_2_QM_043.mp3,9781508224976,9781508298991,5
44,TA,Tagalog 2,3,,02R,M,Gustung-gusto namin siya.,,9781508298991_Tagalog_Level_2_QM_044.mp3,9781508224976,9781508298991,5
45,TA,Tagalog 2,3,,03Q,N,He liked it very much.,,9781508298991_Tagalog_Level_2_QM_045.mp3,9781508224976,9781508298991,5
46,TA,Tagalog 2,3,,03R,M,Gustung-gusto niya.,,9781508298991_Tagalog_Level_2_QM_046.mp3,9781508224976,9781508298991,5
47,TA,Tagalog 2,3,,04Q,N,I don�t need a car.,,9781508298991_Tagalog_Level_2_QM_047.mp3,9781508224976,9781508298991,18
48,TA,Tagalog 2,3,,04R,M,Hindi kokailangan ng kotse.,,9781508298991_Tagalog_Level_2_QM_048.mp3,9781508224976,9781508298991,18
49,TA,Tagalog 2,3,,05Q,N,You all need a car with a driver.,,9781508298991_Tagalog_Level_2_QM_049.mp3,9781508224976,9781508298991,18
50,TA,Tagalog 2,3,,05R,M,Kailangan ninyo ng kotse kasama ang drayber.,,9781508298991_Tagalog_Level_2_QM_050.mp3,9781508224976,9781508298991,18
51,TA,Tagalog 2,3,,06Q,N,Was your driver okay?,,9781508298991_Tagalog_Level_2_QM_051.mp3,9781508224976,9781508298991,18
52,TA,Tagalog 2,3,,06R,F,Okey ba ang drayber ninyo?,,9781508298991_Tagalog_Level_2_QM_052.mp3,9781508224976,9781508298991,18
53,TA,Tagalog 2,3,,07Q,N,There is some work she did there.,,9781508298991_Tagalog_Level_2_QM_053.mp3,9781508224976,9781508298991,"5,20"
54,TA,Tagalog 2,3,,07R,F,Meron siyang ginawang trabaho roon.,,9781508298991_Tagalog_Level_2_QM_054.mp3,9781508224976,9781508298991,"5,20"
55,TA,Tagalog 2,3,,08Q,N,He can take a taxi.,,9781508298991_Tagalog_Level_2_QM_055.mp3,9781508224976,9781508298991,18
56,TA,Tagalog 2,3,,08R,F,Puwede siyang mag-taksi.,,9781508298991_Tagalog_Level_2_QM_056.mp3,9781508224976,9781508298991,18
57,TA,Tagalog 2,3,,09Q,N,We stopped there for one day.,,9781508298991_Tagalog_Level_2_QM_057.mp3,9781508224976,9781508298991,"12,17,18"
58,TA,Tagalog 2,3,,09R,F,Tumigil kami roon nang isang araw.,,9781508298991_Tagalog_Level_2_QM_058.mp3,9781508224976,9781508298991,"12,17,18"
59,TA,Tagalog 2,3,,10Q,N,We stopped in a hotel there.,,9781508298991_Tagalog_Level_2_QM_059.mp3,9781508224976,9781508298991,18
60,TA,Tagalog 2,3,,10R,F,Tumigil kami sa isang hotel doon.,,9781508298991_Tagalog_Level_2_QM_060.mp3,9781508224976,9781508298991,18
61,TA,Tagalog 2,4,,01Q,N,What�s the name of your child?,,9781508298991_Tagalog_Level_2_QM_061.mp3,9781508224976,9781508298991,"5,10,13"
62,TA,Tagalog 2,4,,01R,M,Anong pangalan ng anak mo?,,9781508298991_Tagalog_Level_2_QM_062.mp3,9781508224976,9781508298991,"5,10,13"
63,TA,Tagalog 2,4,,02Q,N,But of course!,,9781508298991_Tagalog_Level_2_QM_063.mp3,9781508224976,9781508298991,7
64,TA,Tagalog 2,4,,02R,M,Syempre naman!,,9781508298991_Tagalog_Level_2_QM_064.mp3,9781508224976,9781508298991,7
65,TA,Tagalog 2,4,,03Q,N,I also haven�t been there yet.,,9781508298991_Tagalog_Level_2_QM_065.mp3,9781508224976,9781508298991,18
66,TA,Tagalog 2,4,,03R,M,Hindi pa rin ako nakakapunta roon.,,9781508298991_Tagalog_Level_2_QM_066.mp3,9781508224976,9781508298991,18
67,TA,Tagalog 2,4,,04Q,N,Does one need to take a plane?,,9781508298991_Tagalog_Level_2_QM_067.mp3,9781508224976,9781508298991,"16,18"
68,TA,Tagalog 2,4,,04R,M,Kailangan bang mag-eroplano?,,9781508298991_Tagalog_Level_2_QM_068.mp3,9781508224976,9781508298991,"16,18"
69,TA,Tagalog 2,4,,05Q,N,My younger son is with me.,,9781508298991_Tagalog_Level_2_QM_069.mp3,9781508224976,9781508298991,5
70,TA,Tagalog 2,4,,05R,M,Kasama ko ang mas batang anak kong lalaki.,,9781508298991_Tagalog_Level_2_QM_070.mp3,9781508224976,9781508298991,5
71,TA,Tagalog 2,4,,06Q,N,I have already been there!,,9781508298991_Tagalog_Level_2_QM_071.mp3,9781508224976,9781508298991,18
72,TA,Tagalog 2,4,,06R,F,Nakapunta na ako roon!,,9781508298991_Tagalog_Level_2_QM_072.mp3,9781508224976,9781508298991,18
73,TA,Tagalog 2,4,,07Q,N,We saw the monument.,,9781508298991_Tagalog_Level_2_QM_073.mp3,9781508224976,9781508298991,"1,18"
74,TA,Tagalog 2,4,,07R,F,Nakita namin ang monumento.,,9781508298991_Tagalog_Level_2_QM_074.mp3,9781508224976,9781508298991,"1,18"
75,TA,Tagalog 2,4,,08Q,N,You all need to see Puerto Princesa.,,9781508298991_Tagalog_Level_2_QM_075.mp3,9781508224976,9781508298991,18
76,TA,Tagalog 2,4,,08R,F,Kailangang makita ninyo ang Puerto Princesa.,,9781508298991_Tagalog_Level_2_QM_076.mp3,9781508224976,9781508298991,18
77,TA,Tagalog 2,4,,09Q,N,We also need to see Puerto Princesa.,,9781508298991_Tagalog_Level_2_QM_077.mp3,9781508224976,9781508298991,18
78,TA,Tagalog 2,4,,09R,F,Kailangang makita rin namin ang Puerto Princesa,,9781508298991_Tagalog_Level_2_QM_078.mp3,9781508224976,9781508298991,18
79,TA,Tagalog 2,4,,10Q,N,No need to take a plane.,,9781508298991_Tagalog_Level_2_QM_079.mp3,9781508224976,9781508298991,18
80,TA,Tagalog 2,4,,10R,F,Hindi kailangang mag-eroplano.,,9781508298991_Tagalog_Level_2_QM_080.mp3,9781508224976,9781508298991,18
81,TA,Tagalog 2,5,,01Q,N,What are you going to do in town?,,9781508298991_Tagalog_Level_2_QM_081.mp3,9781508224976,9781508298991,18
82,TA,Tagalog 2,5,,01R,M,Anong gagawin mo sa bayan?,,9781508298991_Tagalog_Level_2_QM_082.mp3,9781508224976,9781508298991,18
83,TA,Tagalog 2,5,,02Q,N,My spouse hasn�t yet seen the town.,,9781508298991_Tagalog_Level_2_QM_083.mp3,9781508224976,9781508298991,5
84,TA,Tagalog 2,5,,02R,M,Hindi pa nakikita ng asawa ko ang bayan.,,9781508298991_Tagalog_Level_2_QM_084.mp3,9781508224976,9781508298991,5
85,TA,Tagalog 2,5,,03Q,N,She hasn�t been there yet!,,9781508298991_Tagalog_Level_2_QM_085.mp3,9781508224976,9781508298991,18
86,TA,Tagalog 2,5,,03R,M,Hindi pa siya nakakapunta roon!,,9781508298991_Tagalog_Level_2_QM_086.mp3,9781508224976,9781508298991,18
87,TA,Tagalog 2,5,,04Q,N,I need to go to town.,,9781508298991_Tagalog_Level_2_QM_087.mp3,9781508224976,9781508298991,18
88,TA,Tagalog 2,5,,04R,M,Kailangan kong pumunta sa bayan.,,9781508298991_Tagalog_Level_2_QM_088.mp3,9781508224976,9781508298991,18
89,TA,Tagalog 2,5,,05Q,N,I also know her spouse very well.,,9781508298991_Tagalog_Level_2_QM_089.mp3,9781508224976,9781508298991,"5,10"
90,TA,Tagalog 2,5,,05R,M,Kilalang-kilala ko rin ang asawa niya.,,9781508298991_Tagalog_Level_2_QM_090.mp3,9781508224976,9781508298991,"5,10"
91,TA,Tagalog 2,5,,06Q,N,I know her very well.,,9781508298991_Tagalog_Level_2_QM_091.mp3,9781508224976,9781508298991,10
92,TA,Tagalog 2,5,,06R,F,Kilalang-kilala ko siya.,,9781508298991_Tagalog_Level_2_QM_092.mp3,9781508224976,9781508298991,10
93,TA,Tagalog 2,5,,07Q,N,Were there many people there?,,9781508298991_Tagalog_Level_2_QM_093.mp3,9781508224976,9781508298991,5
94,TA,Tagalog 2,5,,07R,F,Marami bang tao doon?,,9781508298991_Tagalog_Level_2_QM_094.mp3,9781508224976,9781508298991,5
95,TA,Tagalog 2,5,,08Q,N,There is something I want to do.,,9781508298991_Tagalog_Level_2_QM_095.mp3,9781508224976,9781508298991,1
96,TA,Tagalog 2,5,,08R,F,Meron akong gustong gawin.,,9781508298991_Tagalog_Level_2_QM_096.mp3,9781508224976,9781508298991,1
97,TA,Tagalog 2,5,,09Q,N,There are a lot of people in town today.,,9781508298991_Tagalog_Level_2_QM_097.mp3,9781508224976,9781508298991,"17,18"
98,TA,Tagalog 2,5,,09R,F,Maraming tao sa bayan ngayong araw.,,9781508298991_Tagalog_Level_2_QM_098.mp3,9781508224976,9781508298991,"17,18"
99,TA,Tagalog 2,5,,10Q,N,There were many people there.,,9781508298991_Tagalog_Level_2_QM_099.mp3,9781508224976,9781508298991,5
100,TA,Tagalog 2,5,,10R,F,Maraming tao doon.,,9781508298991_Tagalog_Level_2_QM_100.mp3,9781508224976,9781508298991,5
101,TA,Tagalog 2,5,,11Q,N,We stopped there for the whole day.,,9781508298991_Tagalog_Level_2_QM_101.mp3,9781508224976,9781508298991,"17,18"
102,TA,Tagalog 2,5,,11R,M,Tumigil kami doon nang buong araw.,,9781508298991_Tagalog_Level_2_QM_102.mp3,9781508224976,9781508298991,"17,18"
103,TA,Tagalog 2,6,,01Q,N,What time will she come?,,9781508298991_Tagalog_Level_2_QM_103.mp3,9781508224976,9781508298991,"5,17"
104,TA,Tagalog 2,6,,01R,M,Anong oras siya darating?,,9781508298991_Tagalog_Level_2_QM_104.mp3,9781508224976,9781508298991,"5,17"
105,TA,Tagalog 2,6,,02Q,N,What�s the name of your colleague?,,9781508298991_Tagalog_Level_2_QM_105.mp3,9781508224976,9781508298991,"10,20"
106,TA,Tagalog 2,6,,02R,M,Anong pangalan ng kaopisina mo?,,9781508298991_Tagalog_Level_2_QM_106.mp3,9781508224976,9781508298991,"10,20"
107,TA,Tagalog 2,6,,03Q,N,My colleague is going to visit me.,,9781508298991_Tagalog_Level_2_QM_107.mp3,9781508224976,9781508298991,20
108,TA,Tagalog 2,6,,03R,M,Bibisitahin ako ng kaopisina ko.,,9781508298991_Tagalog_Level_2_QM_108.mp3,9781508224976,9781508298991,20
109,TA,Tagalog 2,6,,04Q,N,She will also visit her family.,,9781508298991_Tagalog_Level_2_QM_109.mp3,9781508224976,9781508298991,5
110,TA,Tagalog 2,6,,04R,M,Bibisitahin din niya ang pamilya niya.,,9781508298991_Tagalog_Level_2_QM_110.mp3,9781508224976,9781508298991,5
111,TA,Tagalog 2,6,,05Q,N,She�s going to visit me.,,9781508298991_Tagalog_Level_2_QM_111.mp3,9781508224976,9781508298991,"1,5"
112,TA,Tagalog 2,6,,05R,M,Bibisitahin niya ako.,,9781508298991_Tagalog_Level_2_QM_112.mp3,9781508224976,9781508298991,"1,5"
113,TA,Tagalog 2,6,,06Q,N,Will she come alone?,,9781508298991_Tagalog_Level_2_QM_113.mp3,9781508224976,9781508298991,5
114,TA,Tagalog 2,6,,06R,F,Darating ba siya mag-isa?,,9781508298991_Tagalog_Level_2_QM_114.mp3,9781508224976,9781508298991,5
115,TA,Tagalog 2,6,,07Q,N,They�re going to come today.,,9781508298991_Tagalog_Level_2_QM_115.mp3,9781508224976,9781508298991,17
116,TA,Tagalog 2,6,,07R,F,Darating sila ngayong araw.,,9781508298991_Tagalog_Level_2_QM_116.mp3,9781508224976,9781508298991,17
117,TA,Tagalog 2,6,,08Q,N,I don�t know yet.,,9781508298991_Tagalog_Level_2_QM_117.mp3,9781508224976,9781508298991,7
118,TA,Tagalog 2,6,,08R,F,Hindi ko pa alam.,,9781508298991_Tagalog_Level_2_QM_118.mp3,9781508224976,9781508298991,7
119,TA,Tagalog 2,6,,09Q,N,It�s been a year already.,,9781508298991_Tagalog_Level_2_QM_119.mp3,9781508224976,9781508298991,17
120,TA,Tagalog 2,6,,09R,F,Isang taon na.,,9781508298991_Tagalog_Level_2_QM_120.mp3,9781508224976,9781508298991,17
121,TA,Tagalog 2,6,,10Q,N,A friend of mine is in town.,,9781508298991_Tagalog_Level_2_QM_121.mp3,9781508224976,9781508298991,5
122,TA,Tagalog 2,6,,10R,F,Nasa bayan ang isang kaibigan ko.,,9781508298991_Tagalog_Level_2_QM_122.mp3,9781508224976,9781508298991,5
123,TA,Tagalog 2,7,,01Q,N,I am not going to work tomorrow.,,9781508298991_Tagalog_Level_2_QM_123.mp3,9781508224976,9781508298991,"17,20"
124,TA,Tagalog 2,7,,01R,M,Hindi ako magtatrabaho bukas.,,9781508298991_Tagalog_Level_2_QM_124.mp3,9781508224976,9781508298991,"17,20"
125,TA,Tagalog 2,7,,02Q,N,I never eat there!,,9781508298991_Tagalog_Level_2_QM_125.mp3,9781508224976,9781508298991,6
126,TA,Tagalog 2,7,,02R,M,Hinding-hindi ako kumakain doon!,,9781508298991_Tagalog_Level_2_QM_126.mp3,9781508224976,9781508298991,6
127,TA,Tagalog 2,7,,03Q,N,I never go to the beach!,,9781508298991_Tagalog_Level_2_QM_127.mp3,9781508224976,9781508298991,1
128,TA,Tagalog 2,7,,03R,M,Hinding-hindi ako pumupunta sa tabing-dagat!,,9781508298991_Tagalog_Level_2_QM_128.mp3,9781508224976,9781508298991,1
129,TA,Tagalog 2,7,,04Q,N,She never drinks coffee!,,9781508298991_Tagalog_Level_2_QM_129.mp3,9781508224976,9781508298991,6
130,TA,Tagalog 2,7,,04R,M,Hinding-hindi siya umiinom ng kape!,,9781508298991_Tagalog_Level_2_QM_130.mp3,9781508224976,9781508298991,6
131,TA,Tagalog 2,7,,05Q,N,Tomorrow is a special day.,,9781508298991_Tagalog_Level_2_QM_131.mp3,9781508224976,9781508298991,17
132,TA,Tagalog 2,7,,05R,M,Ispesyal na araw bukas.,,9781508298991_Tagalog_Level_2_QM_132.mp3,9781508224976,9781508298991,17
133,TA,Tagalog 2,7,,06Q,N,Do you know them very well?,,9781508298991_Tagalog_Level_2_QM_133.mp3,9781508224976,9781508298991,10
134,TA,Tagalog 2,7,,06R,F,Kilalang-kilala mo ba sila?,,9781508298991_Tagalog_Level_2_QM_134.mp3,9781508224976,9781508298991,10
135,TA,Tagalog 2,7,,07Q,N,See you at the beach!,,9781508298991_Tagalog_Level_2_QM_135.mp3,9781508224976,9781508298991,1
136,TA,Tagalog 2,7,,07R,F,Kita-kita sa tabing-dagat!,,9781508298991_Tagalog_Level_2_QM_136.mp3,9781508224976,9781508298991,1
137,TA,Tagalog 2,7,,08Q,N,That�s delicious!,,9781508298991_Tagalog_Level_2_QM_137.mp3,9781508224976,9781508298991,"6,13,16"
138,TA,Tagalog 2,7,,08R,F,Masarap iyan!,,9781508298991_Tagalog_Level_2_QM_138.mp3,9781508224976,9781508298991,"6,13,16"
139,TA,Tagalog 2,7,,09Q,N,We always eat delicious food there.,,9781508298991_Tagalog_Level_2_QM_139.mp3,9781508224976,9781508298991,6
140,TA,Tagalog 2,7,,09R,F,Palagi kaming kumakain ng masarap na pagkain doon.,,9781508298991_Tagalog_Level_2_QM_140.mp3,9781508224976,9781508298991,6
141,TA,Tagalog 2,7,,10Q,N,We always go to the beach.,,9781508298991_Tagalog_Level_2_QM_141.mp3,9781508224976,9781508298991,1
142,TA,Tagalog 2,7,,10R,F,Palagi kaming pumupunta sa tabing-dagat.,,9781508298991_Tagalog_Level_2_QM_142.mp3,9781508224976,9781508298991,1
143,TA,Tagalog 2,8,,01Q,N,I want to have dinner first.,,9781508298991_Tagalog_Level_2_QM_143.mp3,9781508224976,9781508298991,6
144,TA,Tagalog 2,8,,01R,M,Gusto kong maghapunan muna.,,9781508298991_Tagalog_Level_2_QM_144.mp3,9781508224976,9781508298991,6
145,TA,Tagalog 2,8,,02Q,N,Until what time?,,9781508298991_Tagalog_Level_2_QM_145.mp3,9781508224976,9781508298991,"16,17"
146,TA,Tagalog 2,8,,02R,M,Hanggang anong oras?,,9781508298991_Tagalog_Level_2_QM_146.mp3,9781508224976,9781508298991,"16,17"
147,TA,Tagalog 2,8,,03Q,N,"In that case, no problem!",,9781508298991_Tagalog_Level_2_QM_147.mp3,9781508224976,9781508298991,"7,13,16"
148,TA,Tagalog 2,8,,03R,M,"Kung ganoon, walang problema!",,9781508298991_Tagalog_Level_2_QM_148.mp3,9781508224976,9781508298991,"7,13,16"
149,TA,Tagalog 2,8,,04Q,N,We often eat there.,,9781508298991_Tagalog_Level_2_QM_149.mp3,9781508224976,9781508298991,6
150,TA,Tagalog 2,8,,04R,M,Madalas kaming kumakain doon.,,9781508298991_Tagalog_Level_2_QM_150.mp3,9781508224976,9781508298991,6
151,TA,Tagalog 2,8,,05Q,N,He goes here often.,,9781508298991_Tagalog_Level_2_QM_151.mp3,9781508224976,9781508298991,5
152,TA,Tagalog 2,8,,05R,M,Madalas siyang pumupunta rito.,,9781508298991_Tagalog_Level_2_QM_152.mp3,9781508224976,9781508298991,5
153,TA,Tagalog 2,8,,06Q,N,We�re going to walk too!,,9781508298991_Tagalog_Level_2_QM_153.mp3,9781508224976,9781508298991,1
154,TA,Tagalog 2,8,,06R,F,Maglalakad din kami!,,9781508298991_Tagalog_Level_2_QM_154.mp3,9781508224976,9781508298991,1
155,TA,Tagalog 2,8,,07Q,N,You are still going to walk!,,9781508298991_Tagalog_Level_2_QM_155.mp3,9781508224976,9781508298991,1
156,TA,Tagalog 2,8,,07R,F,Maglalakad ka pa!,,9781508298991_Tagalog_Level_2_QM_156.mp3,9781508224976,9781508298991,1
157,TA,Tagalog 2,8,,08Q,N,Is she going to walk?,,9781508298991_Tagalog_Level_2_QM_157.mp3,9781508224976,9781508298991,1
158,TA,Tagalog 2,8,,08R,F,Maglalakad ba siya?,,9781508298991_Tagalog_Level_2_QM_158.mp3,9781508224976,9781508298991,1
159,TA,Tagalog 2,8,,09Q,N,Is that close to the beach?,,9781508298991_Tagalog_Level_2_QM_159.mp3,9781508224976,9781508298991,1
160,TA,Tagalog 2,8,,09R,F,Malapit ba iyon sa tabing-dagat?,,9781508298991_Tagalog_Level_2_QM_160.mp3,9781508224976,9781508298991,1
161,TA,Tagalog 2,8,,10Q,N,We can have dinner there.,,9781508298991_Tagalog_Level_2_QM_161.mp3,9781508224976,9781508298991,6
162,TA,Tagalog 2,8,,10R,F,Puwede kaming maghapunan doon.,,9781508298991_Tagalog_Level_2_QM_162.mp3,9781508224976,9781508298991,6
163,TA,Tagalog 2,9,,01Q,N,It�s half past ten already!,,9781508298991_Tagalog_Level_2_QM_163.mp3,9781508224976,9781508298991,"12,17"
164,TA,Tagalog 2,9,,01R,M,Alas dyes i medya na!,,9781508298991_Tagalog_Level_2_QM_164.mp3,9781508224976,9781508298991,"12,17"
165,TA,Tagalog 2,9,,02Q,N,Half past six in the morning.,,9781508298991_Tagalog_Level_2_QM_165.mp3,9781508224976,9781508298991,"12,17"
166,TA,Tagalog 2,9,,02R,M,Alas sais i medya nang umaga.,,9781508298991_Tagalog_Level_2_QM_166.mp3,9781508224976,9781508298991,"12,17"
167,TA,Tagalog 2,9,,03Q,N,They are open until half past ten.,,9781508298991_Tagalog_Level_2_QM_167.mp3,9781508224976,9781508298991,"12,14,17"
168,TA,Tagalog 2,9,,03R,M,Bukas sila hanggang alas dyes i medya.,,9781508298991_Tagalog_Level_2_QM_168.mp3,9781508224976,9781508298991,"12,14,17"
169,TA,Tagalog 2,9,,04Q,N,He is going to come on Monday.,,9781508298991_Tagalog_Level_2_QM_169.mp3,9781508224976,9781508298991,"5,17"
170,TA,Tagalog 2,9,,04R,M,Darating siya sa Lunes.,,9781508298991_Tagalog_Level_2_QM_170.mp3,9781508224976,9781508298991,"5,17"
171,TA,Tagalog 2,9,,05Q,N,He wants to buy a T-shirt.,,9781508298991_Tagalog_Level_2_QM_171.mp3,9781508224976,9781508298991,14
172,TA,Tagalog 2,9,,05R,M,Gusto niyang bumili ng kamiseta.,,9781508298991_Tagalog_Level_2_QM_172.mp3,9781508224976,9781508298991,14
173,TA,Tagalog 2,9,,06Q,N,Until half past ten at night.,,9781508298991_Tagalog_Level_2_QM_173.mp3,9781508224976,9781508298991,"12,17"
174,TA,Tagalog 2,9,,06R,F,Hanggang alas dyes i medya nang gabi.,,9781508298991_Tagalog_Level_2_QM_174.mp3,9781508224976,9781508298991,"12,17"
175,TA,Tagalog 2,9,,07Q,N,I often walk there.,,9781508298991_Tagalog_Level_2_QM_175.mp3,9781508224976,9781508298991,1
176,TA,Tagalog 2,9,,07R,F,Madalas akong naglalakad papunta roon.,,9781508298991_Tagalog_Level_2_QM_176.mp3,9781508224976,9781508298991,1
177,TA,Tagalog 2,9,,08Q,N,We are going to have lunch there.,,9781508298991_Tagalog_Level_2_QM_177.mp3,9781508224976,9781508298991,6
178,TA,Tagalog 2,9,,08R,F,Magtatanghalian kami roon.,,9781508298991_Tagalog_Level_2_QM_178.mp3,9781508224976,9781508298991,6
179,TA,Tagalog 2,9,,09Q,N,I always walk back home.,,9781508298991_Tagalog_Level_2_QM_179.mp3,9781508224976,9781508298991,1
180,TA,Tagalog 2,9,,09R,F,Palagi akong naglalakad pauwi.,,9781508298991_Tagalog_Level_2_QM_180.mp3,9781508224976,9781508298991,1
