Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
60,MSA,MSA 2,3,,10R,M,تريدُ أن ترى صديقاتها السوريات.,turiidu an taraa Sadiiqaatihaa as-suuriyyaat.,9781797112244_Arabic_Modern_Standard_2_QZ_060.mp3,9781442376588,9781797112244,5
61,MSA,MSA 2,4,,01Q,N,We ate in the old town.,,9781797112244_Arabic_Modern_Standard_2_QZ_061.mp3,9781442376588,9781797112244,"6,18"
62,MSA,MSA 2,4,,01R,F,أكلنا في المدينة القديمة.,akalnaa fil-madiina al-qadiima.,9781797112244_Arabic_Modern_Standard_2_QZ_062.mp3,9781442376588,9781797112244,"6,18"
63,MSA,MSA 2,4,,02Q,N,Damascus is bigger.,,9781797112244_Arabic_Modern_Standard_2_QZ_063.mp3,9781442376588,9781797112244,18
64,MSA,MSA 2,4,,02R,F,دمشق أكبر.,dimashq akbar.,9781797112244_Arabic_Modern_Standard_2_QZ_064.mp3,9781442376588,9781797112244,18
65,MSA,MSA 2,4,,03Q,N,That's a lot of time.,,9781797112244_Arabic_Modern_Standard_2_QZ_065.mp3,9781442376588,9781797112244,17
66,MSA,MSA 2,4,,03R,F,هذا وقت كثير.,haadhaa waqt kathiir.,9781797112244_Arabic_Modern_Standard_2_QZ_066.mp3,9781442376588,9781797112244,17
67,MSA,MSA 2,4,,04Q,N,It's a big city.,,9781797112244_Arabic_Modern_Standard_2_QZ_067.mp3,9781442376588,9781797112244,18
68,MSA,MSA 2,4,,04R,F,هي مدينة كبيرة.,hiya madiina kabiira.,9781797112244_Arabic_Modern_Standard_2_QZ_068.mp3,9781442376588,9781797112244,18
69,MSA,MSA 2,4,,05Q,N,We bought sweets.,,9781797112244_Arabic_Modern_Standard_2_QZ_069.mp3,9781442376588,9781797112244,14
70,MSA,MSA 2,4,,05R,F,اشترينا حَلويات.,ishtaraynaa Halawiyaat.,9781797112244_Arabic_Modern_Standard_2_QZ_070.mp3,9781442376588,9781797112244,14
71,MSA,MSA 2,4,,06Q,N,I had a lot of work also.,,9781797112244_Arabic_Modern_Standard_2_QZ_071.mp3,9781442376588,9781797112244,20
72,MSA,MSA 2,4,,06R,M,كانَ عندي عمل كثير أيضاً.,kaana `indii `amal kathiir ayDan.,9781797112244_Arabic_Modern_Standard_2_QZ_072.mp3,9781442376588,9781797112244,20
73,MSA,MSA 2,4,,07Q,N,We didn't have much time.,,9781797112244_Arabic_Modern_Standard_2_QZ_073.mp3,9781442376588,9781797112244,17
74,MSA,MSA 2,4,,07R,M,ما كانَ عندنا وقت كثير.,maa kaana `indana waqt kathiir.,9781797112244_Arabic_Modern_Standard_2_QZ_074.mp3,9781442376588,9781797112244,17
75,MSA,MSA 2,4,,08Q,N,I will work here for a few weeks.,,9781797112244_Arabic_Modern_Standard_2_QZ_075.mp3,9781442376588,9781797112244,"17,20"
76,MSA,MSA 2,4,,08R,M,سأعملُ هنا لبضعة أسابيع.,sa-a`malu hunaa li-biD`at asaabii`.,9781797112244_Arabic_Modern_Standard_2_QZ_076.mp3,9781442376588,9781797112244,"17,20"
77,MSA,MSA 2,4,,09Q,N,We will eat lunch with the children.,,9781797112244_Arabic_Modern_Standard_2_QZ_077.mp3,9781442376588,9781797112244,"5,6"
78,MSA,MSA 2,4,,09R,M,سنتغدّى مع الأولاد.,sa-nataghaddaa ma`a al-awlaad.,9781797112244_Arabic_Modern_Standard_2_QZ_078.mp3,9781442376588,9781797112244,"5,6"
79,MSA,MSA 2,4,,10Q,N,Does your son speak Arabic also?,,9781797112244_Arabic_Modern_Standard_2_QZ_079.mp3,9781442376588,9781797112244,"5,15"
80,MSA,MSA 2,4,,10R,M,هل يتكلّمُ إبنُك عربي أيضاً؟,hal yatakallamu ibnuk `arabii ayDan?,9781797112244_Arabic_Modern_Standard_2_QZ_080.mp3,9781442376588,9781797112244,"5,15"
81,MSA,MSA 2,5,,01Q,N,I have a lot of work.,,9781797112244_Arabic_Modern_Standard_2_QZ_081.mp3,9781442376588,9781797112244,20
82,MSA,MSA 2,5,,01R,F,عِندي عمل كثير.,`indii `amal kathiir.,9781797112244_Arabic_Modern_Standard_2_QZ_082.mp3,9781442376588,9781797112244,20
83,MSA,MSA 2,5,,02Q,N,At which restaurant?,,9781797112244_Arabic_Modern_Standard_2_QZ_083.mp3,9781442376588,9781797112244,6
84,MSA,MSA 2,5,,02R,F,في أي مطعم؟,fii ayy maT`am?,9781797112244_Arabic_Modern_Standard_2_QZ_084.mp3,9781442376588,9781797112244,6
85,MSA,MSA 2,5,,03Q,N,See you later!,,9781797112244_Arabic_Modern_Standard_2_QZ_085.mp3,9781442376588,9781797112244,"10,16,17"
86,MSA,MSA 2,5,,03R,F,إلى اللقاء!,ilal-liqaa’!,9781797112244_Arabic_Modern_Standard_2_QZ_086.mp3,9781442376588,9781797112244,"10,16,17"
87,MSA,MSA 2,5,,04Q,N,This is my male friend.,,9781797112244_Arabic_Modern_Standard_2_QZ_087.mp3,9781442376588,9781797112244,5
88,MSA,MSA 2,5,,04R,F,هذا صديقي.,haadhaa Sadiiqii.,9781797112244_Arabic_Modern_Standard_2_QZ_088.mp3,9781442376588,9781797112244,5
89,MSA,MSA 2,5,,05Q,N,My younger son lives in Latakia.,,9781797112244_Arabic_Modern_Standard_2_QZ_089.mp3,9781442376588,9781797112244,5
90,MSA,MSA 2,5,,05R,F,إبني الصغير يسكنُ في اللاذقية.,ibnii aS-Saghiir yaskunu fil-laadhiqiyya.,9781797112244_Arabic_Modern_Standard_2_QZ_090.mp3,9781442376588,9781797112244,5
91,MSA,MSA 2,5,,06Q,N,We bought some sweets.,,9781797112244_Arabic_Modern_Standard_2_QZ_091.mp3,9781442376588,9781797112244,14
92,MSA,MSA 2,5,,06R,M,اشترينا قليلاً مِنَ الحلوَيات.,ishtaraynaa qaliilan mina-al-Halwayaat.,9781797112244_Arabic_Modern_Standard_2_QZ_092.mp3,9781442376588,9781797112244,14
93,MSA,MSA 2,5,,07Q,N,I don't know Latakia yet.,,9781797112244_Arabic_Modern_Standard_2_QZ_093.mp3,9781442376588,9781797112244,1
94,MSA,MSA 2,5,,07R,M,لا أعرفُ اللاذقية بَعْد.,laa a`rifu al-laadhiqiyya ba`d.,9781797112244_Arabic_Modern_Standard_2_QZ_094.mp3,9781442376588,9781797112244,1
95,MSA,MSA 2,5,,08Q,N,Would you like to see Latakia? (m),,9781797112244_Arabic_Modern_Standard_2_QZ_095.mp3,9781442376588,9781797112244,1
96,MSA,MSA 2,5,,08R,M,تحبُ أن ترى اللاذقية؟,tuHibbu an taraa al-laadhiqiyya?,9781797112244_Arabic_Modern_Standard_2_QZ_096.mp3,9781442376588,9781797112244,1
97,MSA,MSA 2,5,,09Q,N,I had some time.,,9781797112244_Arabic_Modern_Standard_2_QZ_097.mp3,9781442376588,9781797112244,17
98,MSA,MSA 2,5,,09R,M,كانَ عِندي قليلاً مِنَ الوقت.,kaana `indii qaliilan mina-al-waqt.,9781797112244_Arabic_Modern_Standard_2_QZ_098.mp3,9781442376588,9781797112244,17
99,MSA,MSA 2,5,,10Q,N,What's his name?,,9781797112244_Arabic_Modern_Standard_2_QZ_099.mp3,9781442376588,9781797112244,"5,16"
100,MSA,MSA 2,5,,10R,M,ما اسمُهُ؟,ma-ismuhu?,9781797112244_Arabic_Modern_Standard_2_QZ_100.mp3,9781442376588,9781797112244,"5,16"
101,MSA,MSA 2,5,,11Q,N,I have to leave now.,,9781797112244_Arabic_Modern_Standard_2_QZ_101.mp3,9781442376588,9781797112244,"16,17"
102,MSA,MSA 2,5,,11R,F,يجِبُ أن أنصَرِفَ الآن.,yajibu an anSarifa al-aan.,9781797112244_Arabic_Modern_Standard_2_QZ_102.mp3,9781442376588,9781797112244,"16,17"
103,MSA,MSA 2,6,,01Q,N,Do you have time to have coffee? (f),,9781797112244_Arabic_Modern_Standard_2_QZ_103.mp3,9781442376588,9781797112244,"6,17"
104,MSA,MSA 2,6,,01R,F,عندكِ وقت لِتشربي قهوة؟,`indaki waqt li-tashrabii qahwa?,9781797112244_Arabic_Modern_Standard_2_QZ_104.mp3,9781442376588,9781797112244,"6,17"
105,MSA,MSA 2,6,,02Q,N,A cup of red tea please.,,9781797112244_Arabic_Modern_Standard_2_QZ_105.mp3,9781442376588,9781797112244,6
106,MSA,MSA 2,6,,02R,F,"فِنجان شاي أحمر، من فضلِك.","finjaan shaay aHmar, min fADlik.",9781797112244_Arabic_Modern_Standard_2_QZ_106.mp3,9781442376588,9781797112244,6
107,MSA,MSA 2,6,,03Q,N,"Tripoli is big, but Damascus is bigger.",,9781797112244_Arabic_Modern_Standard_2_QZ_107.mp3,9781442376588,9781797112244,18
108,MSA,MSA 2,6,,03R,F,"طَرابُلس كبيرة، لكنَّ دمشق أكبر.","Taraabuls kabiira, laakinna dimashq akbar.",9781797112244_Arabic_Modern_Standard_2_QZ_108.mp3,9781442376588,9781797112244,18
109,MSA,MSA 2,6,,04Q,N,She’s a friend of mine.,,9781797112244_Arabic_Modern_Standard_2_QZ_109.mp3,9781442376588,9781797112244,5
110,MSA,MSA 2,6,,04R,F,هي صديقتي.,hiya Sadiiqaatii.,9781797112244_Arabic_Modern_Standard_2_QZ_110.mp3,9781442376588,9781797112244,5
111,MSA,MSA 2,6,,05Q,N,My name is Charles Hunt.,,9781797112244_Arabic_Modern_Standard_2_QZ_111.mp3,9781442376588,9781797112244,"5,16"
112,MSA,MSA 2,6,,05R,M,إسمي تشارلز هَنت.,ismii tshAArlz hAnt.,9781797112244_Arabic_Modern_Standard_2_QZ_112.mp3,9781442376588,9781797112244,"5,16"
113,MSA,MSA 2,6,,06Q,N,Did you have a lot of work yesterday? (m),,9781797112244_Arabic_Modern_Standard_2_QZ_113.mp3,9781442376588,9781797112244,"17,20"
114,MSA,MSA 2,6,,06R,M,كانَ عندكَ عمل كثير أمس؟,kaana `indaka `amal kathiir ams?,9781797112244_Arabic_Modern_Standard_2_QZ_114.mp3,9781442376588,9781797112244,"17,20"
115,MSA,MSA 2,6,,07Q,N,"Unfortunately, I don’t have a lot of time.",,9781797112244_Arabic_Modern_Standard_2_QZ_115.mp3,9781442376588,9781797112244,17
116,MSA,MSA 2,6,,07R,M,"للأسف، ليسَ عندي وقت كثير.","lil-asaf, laysa `indii waqt kathiir.",9781797112244_Arabic_Modern_Standard_2_QZ_116.mp3,9781442376588,9781797112244,17
117,MSA,MSA 2,6,,08Q,N,My female friend likes coffee.,,9781797112244_Arabic_Modern_Standard_2_QZ_117.mp3,9781442376588,9781797112244,"5,6"
118,MSA,MSA 2,6,,08R,M,صديقتي تحبُّ القهوة.,Sadiiqaatii tuHibbu al-qahwa.,9781797112244_Arabic_Modern_Standard_2_QZ_118.mp3,9781442376588,9781797112244,"5,6"
119,MSA,MSA 2,6,,09Q,N,Do you know him?,,9781797112244_Arabic_Modern_Standard_2_QZ_119.mp3,9781442376588,9781797112244,"5,10"
120,MSA,MSA 2,6,,09R,M,تعرِفُهُ؟,ta`rifuhu?,9781797112244_Arabic_Modern_Standard_2_QZ_120.mp3,9781442376588,9781797112244,"5,10"
121,MSA,MSA 2,6,,10Q,N,I have to go to the city.,,9781797112244_Arabic_Modern_Standard_2_QZ_121.mp3,9781442376588,9781797112244,18
122,MSA,MSA 2,6,,10R,M,يجبُ أن أذهبَ إلى المدينة.,yajibu an adhhaba ilaa al-madiina.,9781797112244_Arabic_Modern_Standard_2_QZ_122.mp3,9781442376588,9781797112244,18
123,MSA,MSA 2,7,,01Q,N,I haven't seen her for a year.,,9781797112244_Arabic_Modern_Standard_2_QZ_123.mp3,9781442376588,9781797112244,7
124,MSA,MSA 2,7,,01R,F,ما رأيتُها مِن سنة.,maa ra’aytuhaa min sana.,9781797112244_Arabic_Modern_Standard_2_QZ_124.mp3,9781442376588,9781797112244,7
125,MSA,MSA 2,7,,02Q,N,Her name is Mouna.,,9781797112244_Arabic_Modern_Standard_2_QZ_125.mp3,9781442376588,9781797112244,"10,16"
126,MSA,MSA 2,7,,02R,F,إسمُها مُنى.,ismuhaa muna.,9781797112244_Arabic_Modern_Standard_2_QZ_126.mp3,9781442376588,9781797112244,"10,16"
127,MSA,MSA 2,7,,03Q,N,He's from Beirut.,,9781797112244_Arabic_Modern_Standard_2_QZ_127.mp3,9781442376588,9781797112244,5
128,MSA,MSA 2,7,,03R,F,هو مِن بَيروت.,huwa min bayruut.,9781797112244_Arabic_Modern_Standard_2_QZ_128.mp3,9781442376588,9781797112244,5
129,MSA,MSA 2,7,,04Q,N,I don't drink beer or green tea.,,9781797112244_Arabic_Modern_Standard_2_QZ_129.mp3,9781442376588,9781797112244,6
130,MSA,MSA 2,7,,04R,F,لا أشربُ بيرة أو شاي أخضر.,laa ashrabu biira `aw shaay akhDar.,9781797112244_Arabic_Modern_Standard_2_QZ_130.mp3,9781442376588,9781797112244,6
131,MSA,MSA 2,7,,05Q,N,I haven't seen him for two years.,,9781797112244_Arabic_Modern_Standard_2_QZ_131.mp3,9781442376588,9781797112244,12
132,MSA,MSA 2,7,,05R,F,ما رأيتُهُ مِن سَنَتَين.,maa ra’aytuhu min sanatayn.,9781797112244_Arabic_Modern_Standard_2_QZ_132.mp3,9781442376588,9781797112244,12
133,MSA,MSA 2,7,,06Q,N,She will be coming from Canada.,,9781797112244_Arabic_Modern_Standard_2_QZ_133.mp3,9781442376588,9781797112244,18
134,MSA,MSA 2,7,,06R,M,ستأتي مِن كندا.,sa-ta’tii min kanadaa.,9781797112244_Arabic_Modern_Standard_2_QZ_134.mp3,9781442376588,9781797112244,18
135,MSA,MSA 2,7,,07Q,N,I want a cup of tea also.,,9781797112244_Arabic_Modern_Standard_2_QZ_135.mp3,9781442376588,9781797112244,6
136,MSA,MSA 2,7,,07R,M,أريدُ فِنجان شاي أيضاً.,uriidu finjaan shaay ayDan.,9781797112244_Arabic_Modern_Standard_2_QZ_136.mp3,9781442376588,9781797112244,6
137,MSA,MSA 2,7,,08Q,N,I have to leave at two o'clock.,,9781797112244_Arabic_Modern_Standard_2_QZ_137.mp3,9781442376588,9781797112244,"12,17"
138,MSA,MSA 2,7,,08R,M,يجبُ أن أنصرفَ الساعة الثانية.,yajibu an anSarifa as-saa`a ath-thaaniya.,9781797112244_Arabic_Modern_Standard_2_QZ_138.mp3,9781442376588,9781797112244,"12,17"
139,MSA,MSA 2,7,,09Q,N,My female colleague will be coming to visit me.,,9781797112244_Arabic_Modern_Standard_2_QZ_139.mp3,9781442376588,9781797112244,1
140,MSA,MSA 2,7,,09R,M,زميلتي ستأتي لِتزورَني.,zamiilatii sa-ta’tii li-tazuuranii.,9781797112244_Arabic_Modern_Standard_2_QZ_140.mp3,9781442376588,9781797112244,1
141,MSA,MSA 2,7,,10Q,N,Her husband is American.,,9781797112244_Arabic_Modern_Standard_2_QZ_141.mp3,9781442376588,9781797112244,5
142,MSA,MSA 2,7,,10R,M,زَوجُها أمريكي.,zawjuhaa amriiki.,9781797112244_Arabic_Modern_Standard_2_QZ_142.mp3,9781442376588,9781797112244,5
143,MSA,MSA 2,8,,01Q,N,Sometimes I go there.,,9781797112244_Arabic_Modern_Standard_2_QZ_143.mp3,9781442376588,9781797112244,18
144,MSA,MSA 2,8,,01R,F,أحياناً أذهبُ إلى هُناك.,aHyaanan adhhabu ilaa hunaak.,9781797112244_Arabic_Modern_Standard_2_QZ_144.mp3,9781442376588,9781797112244,18
145,MSA,MSA 2,8,,02Q,N,Sometimes I drink red tea.,,9781797112244_Arabic_Modern_Standard_2_QZ_145.mp3,9781442376588,9781797112244,6
146,MSA,MSA 2,8,,02R,F,أحياناً اشربُ شاي أحمر.,aHyaanan ashrabu shaay aHmar.,9781797112244_Arabic_Modern_Standard_2_QZ_146.mp3,9781442376588,9781797112244,6
147,MSA,MSA 2,8,,03Q,N,Where do they live now?,,9781797112244_Arabic_Modern_Standard_2_QZ_147.mp3,9781442376588,9781797112244,17
148,MSA,MSA 2,8,,03R,F,أينَ يسكنون الآن؟,ayna yaskunuun al-aan?,9781797112244_Arabic_Modern_Standard_2_QZ_148.mp3,9781442376588,9781797112244,17
149,MSA,MSA 2,8,,04Q,N,Are we going to there now?,,9781797112244_Arabic_Modern_Standard_2_QZ_149.mp3,9781442376588,9781797112244,17
150,MSA,MSA 2,8,,04R,F,هل سنذهبُ إلى هُناك الآن؟,hal sa-nadhhabu ilaa hunaak al-aan?,9781797112244_Arabic_Modern_Standard_2_QZ_150.mp3,9781442376588,9781797112244,17
151,MSA,MSA 2,8,,05Q,N,Her son lives there.,,9781797112244_Arabic_Modern_Standard_2_QZ_151.mp3,9781442376588,9781797112244,5
152,MSA,MSA 2,8,,05R,M,إبنُها يسكنُ هنا.,ibnuhaa yaskunu huna.,9781797112244_Arabic_Modern_Standard_2_QZ_152.mp3,9781442376588,9781797112244,5
