Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
32,KO,Korean 2,2,,06R,M,____ ___.,jiha cheol ro kass eoyo.,9781508298212_Korean_Level_2_QM_032.mp3,9781508218036,9781508298212,18
33,KO,Korean 2,2,,07Q,N,I have to leave.,,9781508298212_Korean_Level_2_QM_033.mp3,9781508218036,9781508298212,18
34,KO,Korean 2,2,,07R,M,__ __.,kaya dwae yo.,9781508298212_Korean_Level_2_QM_034.mp3,9781508218036,9781508298212,18
35,KO,Korean 2,2,,08Q,N,I arrived this morning.,,9781508298212_Korean_Level_2_QM_035.mp3,9781508218036,9781508298212,"17,18"
36,KO,Korean 2,2,,08R,M,__ ___ _____.,oneul achim e dochak haess eoyo.,9781508298212_Korean_Level_2_QM_036.mp3,9781508218036,9781508298212,"17,18"
37,KO,Korean 2,2,,09Q,N,Did you do shopping in the morning time?,,9781508298212_Korean_Level_2_QM_037.mp3,9781508218036,9781508298212,"14,17"
38,KO,Korean 2,2,,09R,M,___ ___ ____?,ojeon e shoping eul hasyeoss eoyo?,9781508298212_Korean_Level_2_QM_038.mp3,9781508218036,9781508298212,"14,17"
39,KO,Korean 2,2,,10Q,N,"From here, it�s not very far.",,9781508298212_Korean_Level_2_QM_039.mp3,9781508218036,9781508298212,4
40,KO,Korean 2,2,,10R,M,___ __ _ ___.,yeoki seo byeollo an meol eoyo.,9781508298212_Korean_Level_2_QM_040.mp3,9781508218036,9781508298212,4
41,KO,Korean 2,3,,01Q,N,I saw her.,,9781508298212_Korean_Level_2_QM_041.mp3,9781508218036,9781508298212,5
42,KO,Korean 2,3,,01R,F,___.,boass eoyo.,9781508298212_Korean_Level_2_QM_042.mp3,9781508218036,9781508298212,5
43,KO,Korean 2,3,,02Q,N,Won�t you have some tea?,,9781508298212_Korean_Level_2_QM_043.mp3,9781508218036,9781508298212,6
44,KO,Korean 2,3,,02R,F,_ _ _ _____?,cha jom an deusi kess eoyo?,9781508298212_Korean_Level_2_QM_044.mp3,9781508218036,9781508298212,6
45,KO,Korean 2,3,,03Q,N,It�s an extremely nice place.,,9781508298212_Korean_Level_2_QM_045.mp3,9781508218036,9781508298212,"7,18"
46,KO,Korean 2,3,,03R,F,_ __ ____.,cham joeun got i eyo.,9781508298212_Korean_Level_2_QM_046.mp3,9781508218036,9781508298212,"7,18"
47,KO,Korean 2,3,,04Q,N,A friend is coming.,,9781508298212_Korean_Level_2_QM_047.mp3,9781508218036,9781508298212,5
48,KO,Korean 2,3,,04R,F,___ __.,chingu ka wayo.,9781508298212_Korean_Level_2_QM_048.mp3,9781508218036,9781508298212,5
49,KO,Korean 2,3,,05Q,N,I want to go to the store by subway.,,9781508298212_Korean_Level_2_QM_049.mp3,9781508218036,9781508298212,"14,18"
50,KO,Korean 2,3,,05R,F,___ ____ __ ___.,gage e jiha cheol ro ga ko sipeo yo.,9781508298212_Korean_Level_2_QM_050.mp3,9781508218036,9781508298212,"14,18"
51,KO,Korean 2,3,,06Q,N,I always drink red wine.,,9781508298212_Korean_Level_2_QM_051.mp3,9781508218036,9781508298212,6
52,KO,Korean 2,3,,06R,M,__ __ ___ ___.,hangsang redeu wain eul masi eoyo.,9781508298212_Korean_Level_2_QM_052.mp3,9781508218036,9781508298212,6
53,KO,Korean 2,3,,07Q,N,Is she Korean?,,9781508298212_Korean_Level_2_QM_053.mp3,9781508218036,9781508298212,5
54,KO,Korean 2,3,,07R,M,______?,hankukin i eyo?,9781508298212_Korean_Level_2_QM_054.mp3,9781508218036,9781508298212,5
55,KO,Korean 2,3,,08Q,N,A Japanese friend is coming.,,9781508298212_Korean_Level_2_QM_055.mp3,9781508218036,9781508298212,5
56,KO,Korean 2,3,,08R,M,___ ___ __.,ilbonin chingu ka wayo.,9781508298212_Korean_Level_2_QM_056.mp3,9781508218036,9781508298212,5
57,KO,Korean 2,3,,09Q,N,"As for me, I always drink white wine.",,9781508298212_Korean_Level_2_QM_057.mp3,9781508218036,9781508298212,6
58,KO,Korean 2,3,,09R,M,__ __ ___ ___ ___.,jeo neun hangsang hwaiteu wain eul masi eoyo.,9781508298212_Korean_Level_2_QM_058.mp3,9781508218036,9781508298212,6
59,KO,Korean 2,3,,10Q,N,"Yes, I won�t have much time.",,9781508298212_Korean_Level_2_QM_059.mp3,9781508218036,9781508298212,"1,17"
60,KO,Korean 2,3,,10R,M,"_, __ ___ ___.","ne, byeollo sigan i eops eoyo.",9781508298212_Korean_Level_2_QM_060.mp3,9781508218036,9781508298212,"1,17"
61,KO,Korean 2,4,,01Q,N,"As for his wife, she�s not coming.",,9781508298212_Korean_Level_2_QM_061.mp3,9781508218036,9781508298212,5
62,KO,Korean 2,4,,01R,F,___ _ __.,buin eun an wayo.,9781508298212_Korean_Level_2_QM_062.mp3,9781508218036,9781508298212,5
63,KO,Korean 2,4,,02Q,N,I want to go again.,,9781508298212_Korean_Level_2_QM_063.mp3,9781508218036,9781508298212,18
64,KO,Korean 2,4,,02R,F,__ __ ___.,dashi ga ko sipeo yo.,9781508298212_Korean_Level_2_QM_064.mp3,9781508218036,9781508298212,18
65,KO,Korean 2,4,,03Q,N,How long?,,9781508298212_Korean_Level_2_QM_065.mp3,9781508218036,9781508298212,18
66,KO,Korean 2,4,,03R,F,____?,eolma dong an?,9781508298212_Korean_Level_2_QM_066.mp3,9781508218036,9781508298212,18
67,KO,Korean 2,4,,04Q,N,"That�s long, isn�t it?",,9781508298212_Korean_Level_2_QM_067.mp3,9781508218036,9781508298212,7
68,KO,Korean 2,4,,04R,F,___.,gi neyo.,9781508298212_Korean_Level_2_QM_068.mp3,9781508218036,9781508298212,7
69,KO,Korean 2,4,,05Q,N,That�s short.,,9781508298212_Korean_Level_2_QM_069.mp3,9781508218036,9781508298212,7
70,KO,Korean 2,4,,05R,F,___.,jjalp ayo.,9781508298212_Korean_Level_2_QM_070.mp3,9781508218036,9781508298212,7
71,KO,Korean 2,4,,06Q,N,It was good.,,9781508298212_Korean_Level_2_QM_071.mp3,9781508218036,9781508298212,7
72,KO,Korean 2,4,,06R,M,____.,joass eoyo.,9781508298212_Korean_Level_2_QM_072.mp3,9781508218036,9781508298212,7
73,KO,Korean 2,4,,07Q,N,I sometimes drink beer.,,9781508298212_Korean_Level_2_QM_073.mp3,9781508218036,9781508298212,6
74,KO,Korean 2,4,,07R,M,__ ___ ___.,jongjong maekju leul masi eoyo.,9781508298212_Korean_Level_2_QM_074.mp3,9781508218036,9781508298212,6
75,KO,Korean 2,4,,08Q,N,I sometimes drink coffee.,,9781508298212_Korean_Level_2_QM_075.mp3,9781508218036,9781508298212,6
76,KO,Korean 2,4,,08R,M,__ ___ ___.,jongjong keopi leul masi eoyo.,9781508298212_Korean_Level_2_QM_076.mp3,9781508218036,9781508298212,6
77,KO,Korean 2,4,,09Q,N,What�s your name?,,9781508298212_Korean_Level_2_QM_077.mp3,9781508218036,9781508298212,"7,13,16"
78,KO,Korean 2,4,,09R,M,____?,seongham eun yo?,9781508298212_Korean_Level_2_QM_078.mp3,9781508218036,9781508298212,"7,13,16"
79,KO,Korean 2,4,,10Q,N,Today a work colleague is coming.,,9781508298212_Korean_Level_2_QM_079.mp3,9781508218036,9781508298212,"17,20"
80,KO,Korean 2,4,,10R,M,__ __ ___ __.,oneul huesa dong ryo ka wayo.,9781508298212_Korean_Level_2_QM_080.mp3,9781508218036,9781508298212,"17,20"
81,KO,Korean 2,5,,01Q,N,Maybe three years.,,9781508298212_Korean_Level_2_QM_081.mp3,9781508218036,9781508298212,12
82,KO,Korean 2,5,,01R,F,__ _ ___.,ama sam nyeon iyo.,9781508298212_Korean_Level_2_QM_082.mp3,9781508218036,9781508298212,12
83,KO,Korean 2,5,,02Q,N,Right now a taxi came.,,9781508298212_Korean_Level_2_QM_083.mp3,9781508218036,9781508298212,18
84,KO,Korean 2,5,,02R,F,__ ___ ___.,bang geum taeksi ka wass eoyo.,9781508298212_Korean_Level_2_QM_084.mp3,9781508218036,9781508298212,18
85,KO,Korean 2,5,,03Q,N,Shall we go by bus?,,9781508298212_Korean_Level_2_QM_085.mp3,9781508218036,9781508298212,18
86,KO,Korean 2,5,,03R,F,___ ___?,beoseu ro kallae yo?,9781508298212_Korean_Level_2_QM_086.mp3,9781508218036,9781508298212,18
87,KO,Korean 2,5,,04Q,N,Let�s go by taxi.,,9781508298212_Korean_Level_2_QM_087.mp3,9781508218036,9781508298212,18
88,KO,Korean 2,5,,04R,F,___ ___.,taeksi ro kap sita.,9781508298212_Korean_Level_2_QM_088.mp3,9781508218036,9781508298212,18
89,KO,Korean 2,5,,05Q,N,His wife is also coming.,,9781508298212_Korean_Level_2_QM_089.mp3,9781508218036,9781508298212,5
90,KO,Korean 2,5,,05R,F,___ __.,buin do wayo.,9781508298212_Korean_Level_2_QM_090.mp3,9781508218036,9781508298212,5
91,KO,Korean 2,5,,06Q,N,The car is fast.,,9781508298212_Korean_Level_2_QM_091.mp3,9781508218036,9781508298212,18
92,KO,Korean 2,5,,06R,F,__ ___.,cha ka ppala yo.,9781508298212_Korean_Level_2_QM_092.mp3,9781508218036,9781508298212,18
93,KO,Korean 2,5,,07Q,N,Another colleague is coming.,,9781508298212_Korean_Level_2_QM_093.mp3,9781508218036,9781508298212,20
94,KO,Korean 2,5,,07R,M,___ _ __ _ __.,dong ryo ka han saram deo wayo.,9781508298212_Korean_Level_2_QM_094.mp3,9781508218036,9781508298212,20
95,KO,Korean 2,5,,08Q,N,They are both Americans.,,9781508298212_Korean_Level_2_QM_095.mp3,9781508218036,9781508298212,"5,7"
96,KO,Korean 2,5,,08R,M,_ _ ______.,dul da mikukin i eyo.,9781508298212_Korean_Level_2_QM_096.mp3,9781508218036,9781508298212,"5,7"
97,KO,Korean 2,5,,09Q,N,Do you always go on foot?,,9781508298212_Korean_Level_2_QM_097.mp3,9781508218036,9781508298212,1
98,KO,Korean 2,5,,09R,M,__ ___ ___?,hangsang keol eoseo kaseyo?,9781508298212_Korean_Level_2_QM_098.mp3,9781508218036,9781508298212,1
99,KO,Korean 2,5,,10Q,N,It�s a little bit long.,,9781508298212_Korean_Level_2_QM_099.mp3,9781508218036,9781508298212,7
100,KO,Korean 2,5,,10R,M,_ ___.,jom gil eoyo.,9781508298212_Korean_Level_2_QM_100.mp3,9781508218036,9781508298212,7
101,KO,Korean 2,5,,11Q,N,Let�s go on foot.,,9781508298212_Korean_Level_2_QM_101.mp3,9781508218036,9781508298212,1
102,KO,Korean 2,5,,11R,M,___ ___.,keol eoseo kap sita.,9781508298212_Korean_Level_2_QM_102.mp3,9781508218036,9781508298212,1
103,KO,Korean 2,6,,01Q,N,Are they both Canadian?,,9781508298212_Korean_Level_2_QM_103.mp3,9781508218036,9781508298212,5
104,KO,Korean 2,6,,01R,F,_ _ _______?,dul da kaenadain i eyo?,9781508298212_Korean_Level_2_QM_104.mp3,9781508218036,9781508298212,5
105,KO,Korean 2,6,,02Q,N,Until when are the stores open?,,9781508298212_Korean_Level_2_QM_105.mp3,9781508218036,9781508298212,"14,16"
106,KO,Korean 2,6,,02R,F,____ ______ ?,gage deul i eonje kkaji haeyo?,9781508298212_Korean_Level_2_QM_106.mp3,9781508218036,9781508298212,"14,16"
107,KO,Korean 2,6,,03Q,N,I have a white car.,,9781508298212_Korean_Level_2_QM_107.mp3,9781508218036,9781508298212,18
108,KO,Korean 2,6,,03R,F,__ __ ___.,hayan cha ka iss eoyo.,9781508298212_Korean_Level_2_QM_108.mp3,9781508218036,9781508298212,18
109,KO,Korean 2,6,,04Q,N,I will probably buy a white T-shirt.,,9781508298212_Korean_Level_2_QM_109.mp3,9781508218036,9781508298212,14
110,KO,Korean 2,6,,04R,F,__ ____ _ ___.,hayan ti syeocheu leul sal geo yeyo.,9781508298212_Korean_Level_2_QM_110.mp3,9781508218036,9781508298212,14
111,KO,Korean 2,6,,05Q,N,Have you ever been?,,9781508298212_Korean_Level_2_QM_111.mp3,9781508218036,9781508298212,7
112,KO,Korean 2,6,,05R,F,_ ___?,ka boass eoyo?,9781508298212_Korean_Level_2_QM_112.mp3,9781508218036,9781508298212,7
113,KO,Korean 2,6,,06Q,N,After that won�t you eat something?,,9781508298212_Korean_Level_2_QM_113.mp3,9781508218036,9781508298212,6
114,KO,Korean 2,6,,06R,M,_ ___ _ _ _ _____?,keu daeum e muel jom an deusi kess eoyo?,9781508298212_Korean_Level_2_QM_114.mp3,9781508218036,9781508298212,6
115,KO,Korean 2,6,,07Q,N,Of course I�d like to.,,9781508298212_Korean_Level_2_QM_115.mp3,9781508218036,9781508298212,"1,13"
116,KO,Korean 2,6,,07R,M,__ ___.,mullon joh chiyo.,9781508298212_Korean_Level_2_QM_116.mp3,9781508218036,9781508298212,"1,13"
117,KO,Korean 2,6,,08Q,N,How about before that?,,9781508298212_Korean_Level_2_QM_117.mp3,9781508218036,9781508298212,1
118,KO,Korean 2,6,,08R,M,_ __ ___?,keu jeon e eottae yo?,9781508298212_Korean_Level_2_QM_118.mp3,9781508218036,9781508298212,1
119,KO,Korean 2,6,,09Q,N,Before that I had a red car.,,9781508298212_Korean_Level_2_QM_119.mp3,9781508218036,9781508298212,18
120,KO,Korean 2,6,,09R,M,_ __ __ __ ____.,keu jeon e ppalgan cha ka iss eoss eoyo.,9781508298212_Korean_Level_2_QM_120.mp3,9781508218036,9781508298212,18
121,KO,Korean 2,6,,10Q,N,I had a white car for a long time.,,9781508298212_Korean_Level_2_QM_121.mp3,9781508218036,9781508298212,18
122,KO,Korean 2,6,,10R,M,____ __ __ ____.,orae dong an hayan cha ka iss eoss eoyo.,9781508298212_Korean_Level_2_QM_122.mp3,9781508218036,9781508298212,18
123,KO,Korean 2,7,,01Q,N,She is arriving at ten to five.,,9781508298212_Korean_Level_2_QM_123.mp3,9781508218036,9781508298212,"12,17,18"
124,KO,Korean 2,7,,01R,F,__ _ __ __ ____.,daseot si sip bun jeon e dochak haeyo.,9781508298212_Korean_Level_2_QM_124.mp3,9781508218036,9781508298212,"12,17,18"
125,KO,Korean 2,7,,02Q,N,When is she arriving?,,9781508298212_Korean_Level_2_QM_125.mp3,9781508218036,9781508298212,18
126,KO,Korean 2,7,,02R,F,__ ____?,eonje dochak haeyo?,9781508298212_Korean_Level_2_QM_126.mp3,9781508218036,9781508298212,18
127,KO,Korean 2,7,,03Q,N,Until when?,,9781508298212_Korean_Level_2_QM_127.mp3,9781508218036,9781508298212,17
128,KO,Korean 2,7,,03R,F,_____?,eonje kkaji yo?,9781508298212_Korean_Level_2_QM_128.mp3,9781508218036,9781508298212,17
129,KO,Korean 2,7,,04Q,N,Would you have a meal together?,,9781508298212_Korean_Level_2_QM_129.mp3,9781508218036,9781508298212,6
130,KO,Korean 2,7,,04R,F,__ _______?,gachi siksa hasi kess eoyo?,9781508298212_Korean_Level_2_QM_130.mp3,9781508218036,9781508298212,6
131,KO,Korean 2,7,,05Q,N,She�s arriving tomorrow.,,9781508298212_Korean_Level_2_QM_131.mp3,9781508218036,9781508298212,"17,18"
132,KO,Korean 2,7,,05R,F,__ ____.,naeil dochak haeyo.,9781508298212_Korean_Level_2_QM_132.mp3,9781508218036,9781508298212,"17,18"
133,KO,Korean 2,7,,06Q,N,The package is from whom?,,9781508298212_Korean_Level_2_QM_133.mp3,9781508218036,9781508298212,"3,7"
134,KO,Korean 2,7,,06R,M,___ ______?,sopo ka nuku hanteseo yo?,9781508298212_Korean_Level_2_QM_134.mp3,9781508218036,9781508298212,"3,7"
135,KO,Korean 2,7,,07Q,N,He is arriving on Monday.,,9781508298212_Korean_Level_2_QM_135.mp3,9781508218036,9781508298212,"17,18"
136,KO,Korean 2,7,,07R,M,____ ____.,wolyoil e dochak haeyo.,9781508298212_Korean_Level_2_QM_136.mp3,9781508218036,9781508298212,"17,18"
137,KO,Korean 2,7,,08Q,N,"As for on Monday, I have work.",,9781508298212_Korean_Level_2_QM_137.mp3,9781508218036,9781508298212,"17,20"
138,KO,Korean 2,7,,08R,M,_____ __ ___.,wolyoil e neun il i iss eoyo.,9781508298212_Korean_Level_2_QM_138.mp3,9781508218036,9781508298212,"17,20"
139,KO,Korean 2,7,,09Q,N,For me?,,9781508298212_Korean_Level_2_QM_139.mp3,9781508218036,9781508298212,7
140,KO,Korean 2,7,,09R,M,____?,jeo hante yo?,9781508298212_Korean_Level_2_QM_140.mp3,9781508218036,9781508298212,7
141,KO,Korean 2,7,,10Q,N,Here is a package.,,9781508298212_Korean_Level_2_QM_141.mp3,9781508218036,9781508298212,"3,7"
142,KO,Korean 2,7,,10R,M,__ ___.,yeoki sopo yo.,9781508298212_Korean_Level_2_QM_142.mp3,9781508218036,9781508298212,"3,7"
143,KO,Korean 2,8,,01Q,N,I don�t want to go by bus.,,9781508298212_Korean_Level_2_QM_143.mp3,9781508218036,9781508298212,18
144,KO,Korean 2,8,,01R,F,___ __ __ ___.,beoseu ro ga ko sip ji an ayo.,9781508298212_Korean_Level_2_QM_144.mp3,9781508218036,9781508298212,18
145,KO,Korean 2,8,,02Q,N,Around when is he arriving?,,9781508298212_Korean_Level_2_QM_145.mp3,9781508218036,9781508298212,18
146,KO,Korean 2,8,,02R,F,___ ____?,eonje tseum dochak haeyo?,9781508298212_Korean_Level_2_QM_146.mp3,9781508218036,9781508298212,18
147,KO,Korean 2,8,,03Q,N,I don�t want to go.,,9781508298212_Korean_Level_2_QM_147.mp3,9781508218036,9781508298212,"1,18"
148,KO,Korean 2,8,,03R,F,__ __ ___.,ga ko sip ji an ayo.,9781508298212_Korean_Level_2_QM_148.mp3,9781508218036,9781508298212,"1,18"
149,KO,Korean 2,8,,04Q,N,Let�s eat lunch together.,,9781508298212_Korean_Level_2_QM_149.mp3,9781508218036,9781508298212,6
150,KO,Korean 2,8,,04R,F,__ __ ____.,gachi jeomshim meok eup sita.,9781508298212_Korean_Level_2_QM_150.mp3,9781508218036,9781508298212,6
151,KO,Korean 2,8,,05Q,N,Let�s go for a drink together.,,9781508298212_Korean_Level_2_QM_151.mp3,9781508218036,9781508298212,6
152,KO,Korean 2,8,,05R,F,__ ___ ___.,gachi masi reo kap sita.,9781508298212_Korean_Level_2_QM_152.mp3,9781508218036,9781508298212,6
153,KO,Korean 2,8,,06Q,N,"At one ten, let�s eat lunch.",,9781508298212_Korean_Level_2_QM_153.mp3,9781508218036,9781508298212,"6,12"
154,KO,Korean 2,8,,06R,M,__ ___ __ ____.,han si sip bun e jeomshim meok eup sita.,9781508298212_Korean_Level_2_QM_154.mp3,9781508218036,9781508298212,"6,12"
155,KO,Korean 2,8,,07Q,N,Let�s have a meal around one o�clock.,,9781508298212_Korean_Level_2_QM_155.mp3,9781508218036,9781508298212,"6,12,17"
156,KO,Korean 2,8,,07R,M,_ __ _____.,han si tseum siksa hap sita.,9781508298212_Korean_Level_2_QM_156.mp3,9781508218036,9781508298212,"6,12,17"
157,KO,Korean 2,8,,08Q,N,Let�s eat later.,,9781508298212_Korean_Level_2_QM_157.mp3,9781508218036,9781508298212,"6,17"
158,KO,Korean 2,8,,08R,M,___ ____.,najunge meok eup sita.,9781508298212_Korean_Level_2_QM_158.mp3,9781508218036,9781508298212,"6,17"
159,KO,Korean 2,8,,09Q,N,How are we going to the restaurant?,,9781508298212_Korean_Level_2_QM_159.mp3,9781508218036,9781508298212,6
160,KO,Korean 2,8,,09R,M,______ ___ __?,reseutorang euro eotteoke kayo?,9781508298212_Korean_Level_2_QM_160.mp3,9781508218036,9781508298212,6
161,KO,Korean 2,8,,10Q,N,I have work until six o�clock.,,9781508298212_Korean_Level_2_QM_161.mp3,9781508218036,9781508298212,"12,17,20"
162,KO,Korean 2,8,,10R,M,__ ___ __ ___.,yeoseot si kkaji il i iss eoyo.,9781508298212_Korean_Level_2_QM_162.mp3,9781508218036,9781508298212,"12,17,20"
163,KO,Korean 2,9,,01Q,N,I don�t travel very often.,,9781508298212_Korean_Level_2_QM_163.mp3,9781508218036,9781508298212,18
164,KO,Korean 2,9,,01R,F,__ __ __ _ __.,byeollo jaju yeo haeng an haeyo.,9781508298212_Korean_Level_2_QM_164.mp3,9781508218036,9781508298212,18
165,KO,Korean 2,9,,02Q,N,Do you often go on business trips?,,9781508298212_Korean_Level_2_QM_165.mp3,9781508218036,9781508298212,"18,20"
166,KO,Korean 2,9,,02R,F,__ __ ___?,jaju chuljang kaseyo?,9781508298212_Korean_Level_2_QM_166.mp3,9781508218036,9781508298212,"18,20"
167,KO,Korean 2,9,,03Q,N,I often go on business trips.,,9781508298212_Korean_Level_2_QM_167.mp3,9781508218036,9781508298212,"18,20"
168,KO,Korean 2,9,,03R,F,__ __ __.,jaju chuljang kayo.,9781508298212_Korean_Level_2_QM_168.mp3,9781508218036,9781508298212,"18,20"
169,KO,Korean 2,9,,04Q,N,I often go to concerts.,,9781508298212_Korean_Level_2_QM_169.mp3,9781508218036,9781508298212,1
170,KO,Korean 2,9,,04R,F,__ ____ __.,jaju konseoteu e kayo.,9781508298212_Korean_Level_2_QM_170.mp3,9781508218036,9781508298212,1
171,KO,Korean 2,9,,05Q,N,I often travel.,,9781508298212_Korean_Level_2_QM_171.mp3,9781508218036,9781508298212,18
172,KO,Korean 2,9,,05R,F,__ ____.,jaju yeo haeng haeyo.,9781508298212_Korean_Level_2_QM_172.mp3,9781508218036,9781508298212,18
173,KO,Korean 2,9,,06Q,N,I also like concerts.,,9781508298212_Korean_Level_2_QM_173.mp3,9781508218036,9781508298212,1
174,KO,Korean 2,9,,06R,M,__ ____ ____.,jeo do konseoteu leul joa haeyo.,9781508298212_Korean_Level_2_QM_174.mp3,9781508218036,9781508298212,1
175,KO,Korean 2,9,,07Q,N,Let�s go on Friday.,,9781508298212_Korean_Level_2_QM_175.mp3,9781508218036,9781508298212,"1,17"
176,KO,Korean 2,9,,07R,M,____ ___.,keumyoil e kap sita.,9781508298212_Korean_Level_2_QM_176.mp3,9781508218036,9781508298212,"1,17"
177,KO,Korean 2,9,,08Q,N,"After Friday, won�t you go to a concert?",,9781508298212_Korean_Level_2_QM_177.mp3,9781508218036,9781508298212,"1,17"
178,KO,Korean 2,9,,08R,M,___ ___ ____ _ ___?,keumyoil i hu e konseoteu e an kallae yo?,9781508298212_Korean_Level_2_QM_178.mp3,9781508218036,9781508298212,"1,17"
179,KO,Korean 2,9,,09Q,N,"Before the concert, let�s eat.",,9781508298212_Korean_Level_2_QM_179.mp3,9781508218036,9781508298212,"1,6"
180,KO,Korean 2,9,,09R,M,___ __ ____.,konseoteu jeon e meok eup sita.,9781508298212_Korean_Level_2_QM_180.mp3,9781508218036,9781508298212,"1,6"
181,KO,Korean 2,9,,10Q,N,"On Saturday, there is a good concert.",,9781508298212_Korean_Level_2_QM_181.mp3,9781508218036,9781508298212,"1,17"
