Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
46,SC,Spanish (Spain-Castilian) 3,3,,03R,F,¡Claro que no!,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_046.mp3,9781797124711,9781797131757,7
47,SC,Spanish (Spain-Castilian) 3,3,,04Q,N,For sure yes!,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_047.mp3,9781797124711,9781797131757,7
48,SC,Spanish (Spain-Castilian) 3,3,,04R,F,¡Claro que sí!,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_048.mp3,9781797124711,9781797131757,7
49,SC,Spanish (Spain-Castilian) 3,3,,05Q,N,Which is more difficult?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_049.mp3,9781797124711,9781797131757,15
50,SC,Spanish (Spain-Castilian) 3,3,,05R,F,¿Cuál es más difícil?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_050.mp3,9781797124711,9781797131757,15
51,SC,Spanish (Spain-Castilian) 3,3,,06Q,N,She’s an engineer too.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_051.mp3,9781797124711,9781797131757,20
52,SC,Spanish (Spain-Castilian) 3,3,,06R,M,Es ingeniera también.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_052.mp3,9781797124711,9781797131757,20
53,SC,Spanish (Spain-Castilian) 3,3,,07Q,N,He’s married to an Italian.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_053.mp3,9781797124711,9781797131757,5
54,SC,Spanish (Spain-Castilian) 3,3,,07R,M,Está casado con una italiana.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_054.mp3,9781797124711,9781797131757,5
55,SC,Spanish (Spain-Castilian) 3,3,,08Q,N,My sister works at a tech company.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_055.mp3,9781797124711,9781797131757,"5,20"
56,SC,Spanish (Spain-Castilian) 3,3,,08R,M,Mi hermana trabaja en una empresa de tecnología.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_056.mp3,9781797124711,9781797131757,"5,20"
57,SC,Spanish (Spain-Castilian) 3,3,,09Q,N,"For me, Spanish is more difficult.",,9781797131757_Spanish_(Spain-Castilian)_3_QZ_057.mp3,9781797124711,9781797131757,15
58,SC,Spanish (Spain-Castilian) 3,3,,09R,M,"Para mí, el español es más difícil.",,9781797131757_Spanish_(Spain-Castilian)_3_QZ_058.mp3,9781797124711,9781797131757,15
59,SC,Spanish (Spain-Castilian) 3,3,,10Q,N,Does he work at an engineering company?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_059.mp3,9781797124711,9781797131757,20
60,SC,Spanish (Spain-Castilian) 3,3,,10R,M,¿Trabaja en una empresa de ingeniería?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_060.mp3,9781797124711,9781797131757,20
61,SC,Spanish (Spain-Castilian) 3,4,,01Q,N,I eat at this tapas bar frequently.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_061.mp3,9781797124711,9781797131757,6
62,SC,Spanish (Spain-Castilian) 3,4,,01R,F,Como en este bar de tapas con frecuencia.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_062.mp3,9781797124711,9781797131757,6
63,SC,Spanish (Spain-Castilian) 3,4,,02Q,N,She buys and sells wine.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_063.mp3,9781797124711,9781797131757,"5,6"
64,SC,Spanish (Spain-Castilian) 3,4,,02R,F,Compra y vende vino.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_064.mp3,9781797124711,9781797131757,"5,6"
65,SC,Spanish (Spain-Castilian) 3,4,,03Q,N,I think that French is difficult.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_065.mp3,9781797124711,9781797131757,15
66,SC,Spanish (Spain-Castilian) 3,4,,03R,F,Creo que el francés es difícil.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_066.mp3,9781797124711,9781797131757,15
67,SC,Spanish (Spain-Castilian) 3,4,,04Q,N,"Two small plates, please.",,9781797131757_Spanish_(Spain-Castilian)_3_QZ_067.mp3,9781797124711,9781797131757,"13,16"
68,SC,Spanish (Spain-Castilian) 3,4,,04R,F,"Dos platos pequeños, por favor.",,9781797131757_Spanish_(Spain-Castilian)_3_QZ_068.mp3,9781797124711,9781797131757,"13,16"
69,SC,Spanish (Spain-Castilian) 3,4,,05Q,N,Spanish isn’t easy.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_069.mp3,9781797124711,9781797131757,15
70,SC,Spanish (Spain-Castilian) 3,4,,05R,F,El español no es fácil.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_070.mp3,9781797124711,9781797131757,15
71,SC,Spanish (Spain-Castilian) 3,4,,06Q,N,This tapas bar is open.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_071.mp3,9781797124711,9781797131757,"6,16"
72,SC,Spanish (Spain-Castilian) 3,4,,06R,M,Este bar de tapas está abierto.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_072.mp3,9781797124711,9781797131757,"6,16"
73,SC,Spanish (Spain-Castilian) 3,4,,07Q,N,She’s studying French.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_073.mp3,9781797124711,9781797131757,15
74,SC,Spanish (Spain-Castilian) 3,4,,07R,M,Estudia francés.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_074.mp3,9781797124711,9781797131757,15
75,SC,Spanish (Spain-Castilian) 3,4,,08Q,N,What do you recommend to us?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_075.mp3,9781797124711,9781797131757,"6,16"
76,SC,Spanish (Spain-Castilian) 3,4,,08R,M,¿Qué nos recomiendas?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_076.mp3,9781797124711,9781797131757,"6,16"
77,SC,Spanish (Spain-Castilian) 3,4,,09Q,N,I’d want to drink something.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_077.mp3,9781797124711,9781797131757,"6,16"
78,SC,Spanish (Spain-Castilian) 3,4,,09R,M,Quisiera beber algo.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_078.mp3,9781797124711,9781797131757,"6,16"
79,SC,Spanish (Spain-Castilian) 3,4,,10Q,N,Your brother buys and sells wine?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_079.mp3,9781797124711,9781797131757,5
80,SC,Spanish (Spain-Castilian) 3,4,,10R,M,¿Tu hermano compra y vende vino?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_080.mp3,9781797124711,9781797131757,5
81,SC,Spanish (Spain-Castilian) 3,5,,01Q,N,Here they are on the table.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_081.mp3,9781797124711,9781797131757,7
82,SC,Spanish (Spain-Castilian) 3,5,,01R,F,Aquí están en la mesa.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_082.mp3,9781797124711,9781797131757,7
83,SC,Spanish (Spain-Castilian) 3,5,,02Q,N,He buys and sells books.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_083.mp3,9781797124711,9781797131757,20
84,SC,Spanish (Spain-Castilian) 3,5,,02R,F,Compra y vende libros.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_084.mp3,9781797124711,9781797131757,20
85,SC,Spanish (Spain-Castilian) 3,5,,03Q,N,How much does a bottle cost?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_085.mp3,9781797124711,9781797131757,"6,14,16"
86,SC,Spanish (Spain-Castilian) 3,5,,03R,F,¿Cuánto cuesta una botella?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_086.mp3,9781797124711,9781797131757,"6,14,16"
87,SC,Spanish (Spain-Castilian) 3,5,,04Q,N,From the selection of tapas.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_087.mp3,9781797124711,9781797131757,6
88,SC,Spanish (Spain-Castilian) 3,5,,04R,F,De la selección de tapas.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_088.mp3,9781797124711,9781797131757,6
89,SC,Spanish (Spain-Castilian) 3,5,,05Q,N,The pen was next to my notes.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_089.mp3,9781797124711,9781797131757,7
90,SC,Spanish (Spain-Castilian) 3,5,,05R,F,El bolígrafo estaba al lado de mis notas.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_090.mp3,9781797124711,9781797131757,7
91,SC,Spanish (Spain-Castilian) 3,5,,06Q,N,The book was under my notes.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_091.mp3,9781797124711,9781797131757,7
92,SC,Spanish (Spain-Castilian) 3,5,,06R,M,El libro estaba debajo de mis notas.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_092.mp3,9781797124711,9781797131757,7
93,SC,Spanish (Spain-Castilian) 3,5,,07Q,N,It’s the wine of the house.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_093.mp3,9781797124711,9781797131757,6
94,SC,Spanish (Spain-Castilian) 3,5,,07R,M,Es el vino de la casa.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_094.mp3,9781797124711,9781797131757,6
95,SC,Spanish (Spain-Castilian) 3,5,,08Q,N,That’s your pen?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_095.mp3,9781797124711,9781797131757,7
96,SC,Spanish (Spain-Castilian) 3,5,,08R,M,¿Ese es tu bolígrafo?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_096.mp3,9781797124711,9781797131757,7
97,SC,Spanish (Spain-Castilian) 3,5,,09Q,N,"That pen, under the chair.",,9781797131757_Spanish_(Spain-Castilian)_3_QZ_097.mp3,9781797124711,9781797131757,7
98,SC,Spanish (Spain-Castilian) 3,5,,09R,M,"Ese bolígrafo, debajo de la silla.",,9781797131757_Spanish_(Spain-Castilian)_3_QZ_098.mp3,9781797124711,9781797131757,7
99,SC,Spanish (Spain-Castilian) 3,5,,10Q,N,It was a gift from my brother.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_099.mp3,9781797124711,9781797131757,5
100,SC,Spanish (Spain-Castilian) 3,5,,10R,M,Fue un regalo de mi hermano.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_100.mp3,9781797124711,9781797131757,5
101,SC,Spanish (Spain-Castilian) 3,5,,11Q,N,We want two plates.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_101.mp3,9781797124711,9781797131757,"6,16"
102,SC,Spanish (Spain-Castilian) 3,5,,11R,F,Queremos dos platos.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_102.mp3,9781797124711,9781797131757,"6,16"
103,SC,Spanish (Spain-Castilian) 3,6,,01Q,N,Now we can talk about the trip.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_103.mp3,9781797124711,9781797131757,18
104,SC,Spanish (Spain-Castilian) 3,6,,01R,F,Ahora podemos hablar del viaje.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_104.mp3,9781797124711,9781797131757,18
105,SC,Spanish (Spain-Castilian) 3,6,,02Q,N,Here are your notes and your pen.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_105.mp3,9781797124711,9781797131757,7
106,SC,Spanish (Spain-Castilian) 3,6,,02R,F,Aquí están tus notas y tu bolígrafo.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_106.mp3,9781797124711,9781797131757,7
107,SC,Spanish (Spain-Castilian) 3,6,,03Q,N,How can he help us?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_107.mp3,9781797124711,9781797131757,16
108,SC,Spanish (Spain-Castilian) 3,6,,03R,F,¿Cómo puede ayudarnos?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_108.mp3,9781797124711,9781797131757,16
109,SC,Spanish (Spain-Castilian) 3,6,,04Q,N,He knows very good hotels in Boston.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_109.mp3,9781797124711,9781797131757,18
110,SC,Spanish (Spain-Castilian) 3,6,,04R,F,Conoce hoteles muy buenos en Boston.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_110.mp3,9781797124711,9781797131757,18
111,SC,Spanish (Spain-Castilian) 3,6,,05Q,N,I don’t believe that I know him.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_111.mp3,9781797124711,9781797131757,13
112,SC,Spanish (Spain-Castilian) 3,6,,05R,F,Creo que no lo conozco.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_112.mp3,9781797124711,9781797131757,13
113,SC,Spanish (Spain-Castilian) 3,6,,06Q,N,He can help us.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_113.mp3,9781797124711,9781797131757,16
114,SC,Spanish (Spain-Castilian) 3,6,,06R,M,Él puede ayudarnos.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_114.mp3,9781797124711,9781797131757,16
115,SC,Spanish (Spain-Castilian) 3,6,,07Q,N,They were under all those books.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_115.mp3,9781797124711,9781797131757,7
116,SC,Spanish (Spain-Castilian) 3,6,,07R,M,Estaban debajo de todos esos libros.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_116.mp3,9781797124711,9781797131757,7
117,SC,Spanish (Spain-Castilian) 3,6,,08Q,N,They were on the chair.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_117.mp3,9781797124711,9781797131757,7
118,SC,Spanish (Spain-Castilian) 3,6,,08R,M,Estaban en la silla.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_118.mp3,9781797124711,9781797131757,7
119,SC,Spanish (Spain-Castilian) 3,6,,09Q,N,Thanks for waiting for me!,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_119.mp3,9781797124711,9781797131757,"13,16"
120,SC,Spanish (Spain-Castilian) 3,6,,09R,M,¡Gracias por esperarme!,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_120.mp3,9781797124711,9781797131757,"13,16"
121,SC,Spanish (Spain-Castilian) 3,6,,10Q,N,I need to buy myself a coat.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_121.mp3,9781797124711,9781797131757,14
122,SC,Spanish (Spain-Castilian) 3,6,,10R,M,Necesito comprarme un abrigo.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_122.mp3,9781797124711,9781797131757,14
123,SC,Spanish (Spain-Castilian) 3,7,,01Q,N,That’s another file.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_123.mp3,9781797124711,9781797131757,20
124,SC,Spanish (Spain-Castilian) 3,7,,01R,F,Ese es otro archivo.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_124.mp3,9781797124711,9781797131757,20
125,SC,Spanish (Spain-Castilian) 3,7,,02Q,N,My brother paid for the hotel.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_125.mp3,9781797124711,9781797131757,5
126,SC,Spanish (Spain-Castilian) 3,7,,02R,F,Mi hermano pagó el hotel.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_126.mp3,9781797124711,9781797131757,5
127,SC,Spanish (Spain-Castilian) 3,7,,03Q,N,It’s not as expensive as that.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_127.mp3,9781797124711,9781797131757,18
128,SC,Spanish (Spain-Castilian) 3,7,,03R,F,No es tan caro como ese.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_128.mp3,9781797124711,9781797131757,18
129,SC,Spanish (Spain-Castilian) 3,7,,04Q,N,I haven't traveled much.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_129.mp3,9781797124711,9781797131757,18
130,SC,Spanish (Spain-Castilian) 3,7,,04R,F,No he viajado mucho.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_130.mp3,9781797124711,9781797131757,18
131,SC,Spanish (Spain-Castilian) 3,7,,05Q,N,Can I pay by credit card?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_131.mp3,9781797124711,9781797131757,"11,14,16"
132,SC,Spanish (Spain-Castilian) 3,7,,05R,F,¿Puedo pagar con tarjeta de crédito?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_132.mp3,9781797124711,9781797131757,"11,14,16"
133,SC,Spanish (Spain-Castilian) 3,7,,06Q,N,I wanted to call him before.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_133.mp3,9781797124711,9781797131757,3
134,SC,Spanish (Spain-Castilian) 3,7,,06R,M,Quería llamarlo antes.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_134.mp3,9781797124711,9781797131757,3
135,SC,Spanish (Spain-Castilian) 3,7,,07Q,N,Maybe it’s in one of these folders?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_135.mp3,9781797124711,9781797131757,20
136,SC,Spanish (Spain-Castilian) 3,7,,07R,M,¿Quizá está en una de estas carpetas?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_136.mp3,9781797124711,9781797131757,20
137,SC,Spanish (Spain-Castilian) 3,7,,08Q,N,Do you know where the file is?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_137.mp3,9781797124711,9781797131757,20
138,SC,Spanish (Spain-Castilian) 3,7,,08R,M,¿Sabes dónde está el archivo?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_138.mp3,9781797124711,9781797131757,20
139,SC,Spanish (Spain-Castilian) 3,7,,09Q,N,We only have two.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_139.mp3,9781797124711,9781797131757,7
140,SC,Spanish (Spain-Castilian) 3,7,,09R,M,Solo tenemos dos.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_140.mp3,9781797124711,9781797131757,7
141,SC,Spanish (Spain-Castilian) 3,7,,10Q,N,I paid for his ticket.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_141.mp3,9781797124711,9781797131757,"7,14"
142,SC,Spanish (Spain-Castilian) 3,7,,10R,M,Yo pagué su billete.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_142.mp3,9781797124711,9781797131757,"7,14"
143,SC,Spanish (Spain-Castilian) 3,8,,01Q,N,To where do you want to walk?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_143.mp3,9781797124711,9781797131757,1
144,SC,Spanish (Spain-Castilian) 3,8,,01R,F,¿A dónde quieres andar?,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_144.mp3,9781797124711,9781797131757,1
145,SC,Spanish (Spain-Castilian) 3,8,,02Q,N,I park the car in the parking lot.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_145.mp3,9781797124711,9781797131757,"7,18"
146,SC,Spanish (Spain-Castilian) 3,8,,02R,F,Aparco el coche en el aparcamiento.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_146.mp3,9781797124711,9781797131757,"7,18"
147,SC,Spanish (Spain-Castilian) 3,8,,03Q,N,Near to here there’s a plaza.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_147.mp3,9781797124711,9781797131757,4
148,SC,Spanish (Spain-Castilian) 3,8,,03R,F,Cerca de aquí hay una plaza.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_148.mp3,9781797124711,9781797131757,4
149,SC,Spanish (Spain-Castilian) 3,8,,04Q,N,The apartment is rather big.,,9781797131757_Spanish_(Spain-Castilian)_3_QZ_149.mp3,9781797124711,9781797131757,7
