Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
71,SC,Spanish (Spain-Castilian) 2,4,,06Q,N,I’ve never driven in Spain.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_071.mp3,9781508253297,9781797129419,18
72,SC,Spanish (Spain-Castilian) 2,4,,06R,M,Nunca he conducido en España.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_072.mp3,9781508253297,9781797129419,18
73,SC,Spanish (Spain-Castilian) 2,4,,07Q,N,I prefer the coffee without milk.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_073.mp3,9781508253297,9781797129419,"6,16"
74,SC,Spanish (Spain-Castilian) 2,4,,07R,M,Prefiero el café sin leche.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_074.mp3,9781508253297,9781797129419,"6,16"
75,SC,Spanish (Spain-Castilian) 2,4,,08Q,N,I prefer the wine.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_075.mp3,9781508253297,9781797129419,6
76,SC,Spanish (Spain-Castilian) 2,4,,08R,M,Prefiero el vino.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_076.mp3,9781508253297,9781797129419,6
77,SC,Spanish (Spain-Castilian) 2,4,,09Q,N,Also Spanish is spoken.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_077.mp3,9781508253297,9781797129419,15
78,SC,Spanish (Spain-Castilian) 2,4,,09R,M,También se habla español.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_078.mp3,9781508253297,9781797129419,15
79,SC,Spanish (Spain-Castilian) 2,4,,10Q,N,He has too much work.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_079.mp3,9781508253297,9781797129419,20
80,SC,Spanish (Spain-Castilian) 2,4,,10R,M,Tiene demasiado trabajo.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_080.mp3,9781508253297,9781797129419,20
81,SC,Spanish (Spain-Castilian) 2,5,,01Q,N,How long are you going to stay? (informal),,9781797129419_Spanish_(Spain-Castilian)_2_QZ_081.mp3,9781508253297,9781797129419,18
82,SC,Spanish (Spain-Castilian) 2,5,,01R,F,¿Cuánto tiempo vas a quedarte?,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_082.mp3,9781508253297,9781797129419,18
83,SC,Spanish (Spain-Castilian) 2,5,,02Q,N,She's a friend of mine.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_083.mp3,9781508253297,9781797129419,5
84,SC,Spanish (Spain-Castilian) 2,5,,02R,F,Es amiga mía.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_084.mp3,9781508253297,9781797129419,5
85,SC,Spanish (Spain-Castilian) 2,5,,03Q,N,I’m here since yesterday.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_085.mp3,9781508253297,9781797129419,17
86,SC,Spanish (Spain-Castilian) 2,5,,03R,F,Estoy aquí desde ayer.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_086.mp3,9781508253297,9781797129419,17
87,SC,Spanish (Spain-Castilian) 2,5,,04Q,N,I’d like to meet her.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_087.mp3,9781508253297,9781797129419,10
88,SC,Spanish (Spain-Castilian) 2,5,,04R,F,Me gustaría conocerla.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_088.mp3,9781508253297,9781797129419,10
89,SC,Spanish (Spain-Castilian) 2,5,,05Q,N,I’d like to take him something.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_089.mp3,9781508253297,9781797129419,7
90,SC,Spanish (Spain-Castilian) 2,5,,05R,F,Me gustaría llevarle algo.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_090.mp3,9781508253297,9781797129419,7
91,SC,Spanish (Spain-Castilian) 2,5,,06Q,N,I’d like to go.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_091.mp3,9781508253297,9781797129419,18
92,SC,Spanish (Spain-Castilian) 2,5,,06R,M,Me gustaría ir.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_092.mp3,9781508253297,9781797129419,18
93,SC,Spanish (Spain-Castilian) 2,5,,07Q,N,My brother lives in Granada.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_093.mp3,9781508253297,9781797129419,5
94,SC,Spanish (Spain-Castilian) 2,5,,07R,M,Mi hermano vive en Granada.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_094.mp3,9781508253297,9781797129419,5
95,SC,Spanish (Spain-Castilian) 2,5,,08Q,N,Tomorrow I'm leaving for Toledo.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_095.mp3,9781508253297,9781797129419,"17,18"
96,SC,Spanish (Spain-Castilian) 2,5,,08R,M,Mañana me voy a Toledo.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_096.mp3,9781508253297,9781797129419,"17,18"
97,SC,Spanish (Spain-Castilian) 2,5,,09Q,N,I'm very thirsty.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_097.mp3,9781508253297,9781797129419,"6,16"
98,SC,Spanish (Spain-Castilian) 2,5,,09R,M,Tengo mucha sed.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_098.mp3,9781508253297,9781797129419,"6,16"
99,SC,Spanish (Spain-Castilian) 2,5,,10Q,N,You don't have time to meet my sister. (informal),,9781797129419_Spanish_(Spain-Castilian)_2_QZ_099.mp3,9781508253297,9781797129419,"5,10"
100,SC,Spanish (Spain-Castilian) 2,5,,10R,M,No tienes tiempo para conocer a mi hermana.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_100.mp3,9781508253297,9781797129419,"5,10"
101,SC,Spanish (Spain-Castilian) 2,5,,11Q,N,Would you like to meet her?,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_101.mp3,9781508253297,9781797129419,10
102,SC,Spanish (Spain-Castilian) 2,5,,11R,F,¿Te gustaría conocerla?,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_102.mp3,9781508253297,9781797129419,10
103,SC,Spanish (Spain-Castilian) 2,6,,01Q,N,Sometimes I have to travel for work.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_103.mp3,9781508253297,9781797129419,"18,20"
104,SC,Spanish (Spain-Castilian) 2,6,,01R,F,A veces tengo que viajar por trabajo.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_104.mp3,9781508253297,9781797129419,"18,20"
105,SC,Spanish (Spain-Castilian) 2,6,,02Q,N,How long are you going to stay?,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_105.mp3,9781508253297,9781797129419,18
106,SC,Spanish (Spain-Castilian) 2,6,,02R,F,¿Cuánto tiempo va a quedarse?,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_106.mp3,9781508253297,9781797129419,18
107,SC,Spanish (Spain-Castilian) 2,6,,03Q,N,Until next week.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_107.mp3,9781508253297,9781797129419,"16,17"
108,SC,Spanish (Spain-Castilian) 2,6,,03R,F,Hasta la semana que viene.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_108.mp3,9781508253297,9781797129419,"16,17"
109,SC,Spanish (Spain-Castilian) 2,6,,04Q,N,Next week she’s leaving to Barcelona.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_109.mp3,9781508253297,9781797129419,"17,18"
110,SC,Spanish (Spain-Castilian) 2,6,,04R,F,La semana que viene se va a Barcelona.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_110.mp3,9781508253297,9781797129419,"17,18"
111,SC,Spanish (Spain-Castilian) 2,6,,05Q,N,I like to travel when it’s not for work.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_111.mp3,9781508253297,9781797129419,18
112,SC,Spanish (Spain-Castilian) 2,6,,05R,F,Me gusta viajar cuando no es por trabajo.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_112.mp3,9781508253297,9781797129419,18
113,SC,Spanish (Spain-Castilian) 2,6,,06Q,N,I’d like to meet him.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_113.mp3,9781508253297,9781797129419,10
114,SC,Spanish (Spain-Castilian) 2,6,,06R,M,Me gustaría conocerlo.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_114.mp3,9781508253297,9781797129419,10
115,SC,Spanish (Spain-Castilian) 2,6,,07Q,N,You don’t like to travel?,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_115.mp3,9781508253297,9781797129419,18
116,SC,Spanish (Spain-Castilian) 2,6,,07R,M,¿No le gusta viajar?,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_116.mp3,9781508253297,9781797129419,18
117,SC,Spanish (Spain-Castilian) 2,6,,08Q,N,I prefer to stay at home.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_117.mp3,9781508253297,9781797129419,18
118,SC,Spanish (Spain-Castilian) 2,6,,08R,M,Prefiero quedarme en casa.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_118.mp3,9781508253297,9781797129419,18
119,SC,Spanish (Spain-Castilian) 2,6,,09Q,N,He’s going to stay in a hotel.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_119.mp3,9781508253297,9781797129419,18
120,SC,Spanish (Spain-Castilian) 2,6,,09R,M,Va a quedarse en un hotel.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_120.mp3,9781508253297,9781797129419,18
121,SC,Spanish (Spain-Castilian) 2,6,,10Q,N,I’m going to stay in her house.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_121.mp3,9781508253297,9781797129419,18
122,SC,Spanish (Spain-Castilian) 2,6,,10R,M,Voy a quedarme en su casa.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_122.mp3,9781508253297,9781797129419,18
123,SC,Spanish (Spain-Castilian) 2,7,,01Q,N,It’s my American co-worker! (f),,9781797129419_Spanish_(Spain-Castilian)_2_QZ_123.mp3,9781508253297,9781797129419,20
124,SC,Spanish (Spain-Castilian) 2,7,,01R,F,¡Es mi compañera de trabajo americana!,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_124.mp3,9781508253297,9781797129419,20
125,SC,Spanish (Spain-Castilian) 2,7,,02Q,N,I know them since ten years ago.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_125.mp3,9781508253297,9781797129419,12
126,SC,Spanish (Spain-Castilian) 2,7,,02R,F,Los conozco desde hace diez años.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_126.mp3,9781508253297,9781797129419,12
127,SC,Spanish (Spain-Castilian) 2,7,,03Q,N,We arrived three days ago.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_127.mp3,9781508253297,9781797129419,"12,17,18"
128,SC,Spanish (Spain-Castilian) 2,7,,03R,F,Llegamos hace tres días.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_128.mp3,9781508253297,9781797129419,"12,17,18"
129,SC,Spanish (Spain-Castilian) 2,7,,04Q,N,I’m not very hungry.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_129.mp3,9781508253297,9781797129419,"6,16"
130,SC,Spanish (Spain-Castilian) 2,7,,04R,F,No tengo mucha hambre.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_130.mp3,9781508253297,9781797129419,"6,16"
131,SC,Spanish (Spain-Castilian) 2,7,,05Q,N,We like to travel.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_131.mp3,9781508253297,9781797129419,18
132,SC,Spanish (Spain-Castilian) 2,7,,05R,F,Nos gusta viajar.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_132.mp3,9781508253297,9781797129419,18
133,SC,Spanish (Spain-Castilian) 2,7,,06Q,N,I want to take her something.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_133.mp3,9781508253297,9781797129419,5
134,SC,Spanish (Spain-Castilian) 2,7,,06R,M,Quiero llevarle algo.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_134.mp3,9781508253297,9781797129419,5
135,SC,Spanish (Spain-Castilian) 2,7,,07Q,N,They’re my colleagues now.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_135.mp3,9781508253297,9781797129419,20
136,SC,Spanish (Spain-Castilian) 2,7,,07R,M,Son mis compañeros ahora.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_136.mp3,9781508253297,9781797129419,20
137,SC,Spanish (Spain-Castilian) 2,7,,08Q,N,I’m still hungry.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_137.mp3,9781508253297,9781797129419,"6,16"
138,SC,Spanish (Spain-Castilian) 2,7,,08R,M,Todavía tengo hambre.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_138.mp3,9781508253297,9781797129419,"6,16"
139,SC,Spanish (Spain-Castilian) 2,7,,09Q,N,Let’s go to have dinner.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_139.mp3,9781508253297,9781797129419,"6,16"
140,SC,Spanish (Spain-Castilian) 2,7,,09R,M,Vamos a cenar.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_140.mp3,9781508253297,9781797129419,"6,16"
141,SC,Spanish (Spain-Castilian) 2,7,,10Q,N,I’m going to visit him next year.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_141.mp3,9781508253297,9781797129419,5
142,SC,Spanish (Spain-Castilian) 2,7,,10R,M,Voy a visitarlo el año que viene.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_142.mp3,9781508253297,9781797129419,5
143,SC,Spanish (Spain-Castilian) 2,8,,01Q,N,You should eat something now.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_143.mp3,9781508253297,9781797129419,6
144,SC,Spanish (Spain-Castilian) 2,8,,01R,F,Deberías comer algo ahora.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_144.mp3,9781508253297,9781797129419,6
145,SC,Spanish (Spain-Castilian) 2,8,,02Q,N,You should take them to La Barraca.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_145.mp3,9781508253297,9781797129419,18
146,SC,Spanish (Spain-Castilian) 2,8,,02R,F,Deberías llevarlos a La Barraca.,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_146.mp3,9781508253297,9781797129419,18
147,SC,Spanish (Spain-Castilian) 2,8,,03Q,N,Before going to the United States ...,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_147.mp3,9781508253297,9781797129419,18
148,SC,Spanish (Spain-Castilian) 2,8,,03R,F,Antes de ir a Estados Unidos ...,,9781797129419_Spanish_(Spain-Castilian)_2_QZ_148.mp3,9781508253297,9781797129419,18
