Rec #,Lang,Course,Lesson,Cluster,Qz #,Spkr,Cue,Transliteration,MP3 Snippet File Name,MP3 Audio ISBN,Premium ISBN,Skills
27,EA,Eastern Arabic 2,2,,04Q,N,Your wife rented a car?,,9781797115115_Eastern_Arabic_2_QZ_027.mp3,9781442306929,9781797115115,"5,18"
28,EA,Eastern Arabic 2,2,,04R,F,مرتَك استأجرِت سيارة؟,martak sta’jaret sayyaara?,9781797115115_Eastern_Arabic_2_QZ_028.mp3,9781442306929,9781797115115,"5,18"
29,EA,Eastern Arabic 2,2,,05Q,N,My son rented a car this morning.,,9781797115115_Eastern_Arabic_2_QZ_029.mp3,9781442306929,9781797115115,"5,17,18"
30,EA,Eastern Arabic 2,2,,05R,F,إبني اسأجر سيارة الصبح.,Ibnii sta’jar sayyaara es-SubH.,9781797115115_Eastern_Arabic_2_QZ_030.mp3,9781442306929,9781797115115,"5,17,18"
31,EA,Eastern Arabic 2,2,,06Q,N,She doesn’t need a car.,,9781797115115_Eastern_Arabic_2_QZ_031.mp3,9781442306929,9781797115115,18
32,EA,Eastern Arabic 2,2,,06R,M,مو لازِمها سيارة.,muu laazemhaa sayyaara.,9781797115115_Eastern_Arabic_2_QZ_032.mp3,9781442306929,9781797115115,18
33,EA,Eastern Arabic 2,2,,07Q,N,I saw many things today.,,9781797115115_Eastern_Arabic_2_QZ_033.mp3,9781442306929,9781797115115,"1,17"
34,EA,Eastern Arabic 2,2,,07R,M,شفت شي كتير اليوم.,sheft shii ktiir l-yoom.,9781797115115_Eastern_Arabic_2_QZ_034.mp3,9781442306929,9781797115115,"1,17"
35,EA,Eastern Arabic 2,2,,08Q,N,I didn’t see anything.,,9781797115115_Eastern_Arabic_2_QZ_035.mp3,9781442306929,9781797115115,1
36,EA,Eastern Arabic 2,2,,08R,M,ما شِفت شي.,maa sheft shii.,9781797115115_Eastern_Arabic_2_QZ_036.mp3,9781442306929,9781797115115,1
37,EA,Eastern Arabic 2,2,,09Q,N,I didn’t do anything.,,9781797115115_Eastern_Arabic_2_QZ_037.mp3,9781442306929,9781797115115,1
38,EA,Eastern Arabic 2,2,,09R,M,ما عملت شي.,maa `melt shii.,9781797115115_Eastern_Arabic_2_QZ_038.mp3,9781442306929,9781797115115,1
39,EA,Eastern Arabic 2,2,,10Q,N,I didn’t eat anything.,,9781797115115_Eastern_Arabic_2_QZ_039.mp3,9781442306929,9781797115115,6
40,EA,Eastern Arabic 2,2,,10R,M,ما أكلت شي.,maa akalt shii.,9781797115115_Eastern_Arabic_2_QZ_040.mp3,9781442306929,9781797115115,6
41,EA,Eastern Arabic 2,3,,01Q,N,It’s a big city.,,9781797115115_Eastern_Arabic_2_QZ_041.mp3,9781442306929,9781797115115,18
42,EA,Eastern Arabic 2,3,,01R,F,هية بلد كبيرة.,hiyye balad kbiire.,9781797115115_Eastern_Arabic_2_QZ_042.mp3,9781442306929,9781797115115,18
43,EA,Eastern Arabic 2,3,,02Q,N,the younger son,,9781797115115_Eastern_Arabic_2_QZ_043.mp3,9781442306929,9781797115115,5
44,EA,Eastern Arabic 2,3,,02R,F,الإبن الصغير,l-iben l-Sghiir,9781797115115_Eastern_Arabic_2_QZ_044.mp3,9781442306929,9781797115115,5
45,EA,Eastern Arabic 2,3,,03Q,N,Damascus is bigger.,,9781797115115_Eastern_Arabic_2_QZ_045.mp3,9781442306929,9781797115115,18
46,EA,Eastern Arabic 2,3,,03R,F,الشام أكبر.,esh-shaam akbar.,9781797115115_Eastern_Arabic_2_QZ_046.mp3,9781442306929,9781797115115,18
47,EA,Eastern Arabic 2,3,,04Q,N,Aleppo is a big city.,,9781797115115_Eastern_Arabic_2_QZ_047.mp3,9781442306929,9781797115115,18
48,EA,Eastern Arabic 2,3,,04R,F,حلب بلد كبيرة.,Halab balad kbiire.,9781797115115_Eastern_Arabic_2_QZ_048.mp3,9781442306929,9781797115115,18
49,EA,Eastern Arabic 2,3,,05Q,N,Our younger son rented a car this morning.,,9781797115115_Eastern_Arabic_2_QZ_049.mp3,9781442306929,9781797115115,"5,17,18"
50,EA,Eastern Arabic 2,3,,05R,M,إبنّا الصغير استأجر سيارة الصبح.,ibennaa l-Sghiir sta’jar sayyaara es-SubH.,9781797115115_Eastern_Arabic_2_QZ_050.mp3,9781442306929,9781797115115,"5,17,18"
51,EA,Eastern Arabic 2,3,,06Q,N,I didn’t have the time.,,9781797115115_Eastern_Arabic_2_QZ_051.mp3,9781442306929,9781797115115,"16,17"
52,EA,Eastern Arabic 2,3,,06R,M,ما كان عندي الوقت.,maa kaan `andii l-wa’t.,9781797115115_Eastern_Arabic_2_QZ_052.mp3,9781442306929,9781797115115,"16,17"
53,EA,Eastern Arabic 2,3,,07Q,N,We didn’t have much time.,,9781797115115_Eastern_Arabic_2_QZ_053.mp3,9781442306929,9781797115115,17
54,EA,Eastern Arabic 2,3,,07R,M,ما كان عنا وقت كتير.,maa kaan `annaa wa’t ktiir.,9781797115115_Eastern_Arabic_2_QZ_054.mp3,9781442306929,9781797115115,17
55,EA,Eastern Arabic 2,3,,08Q,N,Did you see the old town?,,9781797115115_Eastern_Arabic_2_QZ_055.mp3,9781442306929,9781797115115,18
56,EA,Eastern Arabic 2,3,,08R,M,شفت البلد القديمة؟,sheft l-balad l-adiime?,9781797115115_Eastern_Arabic_2_QZ_056.mp3,9781442306929,9781797115115,18
57,EA,Eastern Arabic 2,3,,09Q,N,I didn’t have the time.,,9781797115115_Eastern_Arabic_2_QZ_057.mp3,9781442306929,9781797115115,17
58,EA,Eastern Arabic 2,3,,09R,M,ما كان عندي الوقت.,maa kaan `andii l-wa’t.,9781797115115_Eastern_Arabic_2_QZ_058.mp3,9781442306929,9781797115115,17
59,EA,Eastern Arabic 2,4,,01Q,N,Which son?,,9781797115115_Eastern_Arabic_2_QZ_059.mp3,9781442306929,9781797115115,5
60,EA,Eastern Arabic 2,4,,01R,F,أي إبن؟,‘ayy iben?,9781797115115_Eastern_Arabic_2_QZ_060.mp3,9781442306929,9781797115115,5
61,EA,Eastern Arabic 2,4,,02Q,N,This is a friend of mine.,,9781797115115_Eastern_Arabic_2_QZ_061.mp3,9781442306929,9781797115115,5
62,EA,Eastern Arabic 2,4,,02R,F,هداك رفيقي.,hadaak rfii’ii.,9781797115115_Eastern_Arabic_2_QZ_062.mp3,9781442306929,9781797115115,5
63,EA,Eastern Arabic 2,4,,03Q,N,I had too much work.,,9781797115115_Eastern_Arabic_2_QZ_063.mp3,9781442306929,9781797115115,20
64,EA,Eastern Arabic 2,4,,03R,F,كان عندي شغل زيادة.,kaan `andii sheghel zyaade.,9781797115115_Eastern_Arabic_2_QZ_064.mp3,9781442306929,9781797115115,20
65,EA,Eastern Arabic 2,4,,04Q,N,I have to leave now.,,9781797115115_Eastern_Arabic_2_QZ_065.mp3,9781442306929,9781797115115,18
66,EA,Eastern Arabic 2,4,,04R,F,لازم أمشي هللأ.,laazem emshii halla’.,9781797115115_Eastern_Arabic_2_QZ_066.mp3,9781442306929,9781797115115,18
67,EA,Eastern Arabic 2,4,,05Q,N,I don’t know yet.,,9781797115115_Eastern_Arabic_2_QZ_067.mp3,9781442306929,9781797115115,7
68,EA,Eastern Arabic 2,4,,05R,F,لسه ما بعرف.,lessa maa ba`ref,9781797115115_Eastern_Arabic_2_QZ_068.mp3,9781442306929,9781797115115,7
69,EA,Eastern Arabic 2,4,,06Q,N,Do you know Latakia?,,9781797115115_Eastern_Arabic_2_QZ_069.mp3,9781442306929,9781797115115,18
70,EA,Eastern Arabic 2,4,,06R,M,بتعرفي اللادقية ؟,bta`erfii l-laad’iyye?,9781797115115_Eastern_Arabic_2_QZ_070.mp3,9781442306929,9781797115115,18
71,EA,Eastern Arabic 2,4,,07Q,N,He's a friend of mine.,,9781797115115_Eastern_Arabic_2_QZ_071.mp3,9781442306929,9781797115115,5
72,EA,Eastern Arabic 2,4,,07R,M,هوه رفيقي.,huwwe rfii’ii.,9781797115115_Eastern_Arabic_2_QZ_072.mp3,9781442306929,9781797115115,5
73,EA,Eastern Arabic 2,4,,08Q,N,I haven’t had the time yet.,,9781797115115_Eastern_Arabic_2_QZ_073.mp3,9781442306929,9781797115115,17
74,EA,Eastern Arabic 2,4,,08R,M,ما كان عندي الوقت لسه.,maa kaan `andii l-wa’t lessa.,9781797115115_Eastern_Arabic_2_QZ_074.mp3,9781442306929,9781797115115,17
75,EA,Eastern Arabic 2,4,,09Q,N,Have you been to Latakia? (m),,9781797115115_Eastern_Arabic_2_QZ_075.mp3,9781442306929,9781797115115,18
76,EA,Eastern Arabic 2,4,,09R,M,رحت عاللادقية؟,reHt `al-laad’iyye?,9781797115115_Eastern_Arabic_2_QZ_076.mp3,9781442306929,9781797115115,18
77,EA,Eastern Arabic 2,4,,10Q,N,What’s his name?,,9781797115115_Eastern_Arabic_2_QZ_077.mp3,9781442306929,9781797115115,"10,13"
78,EA,Eastern Arabic 2,4,,10R,M,شو إسمو؟,shuu esmo?,9781797115115_Eastern_Arabic_2_QZ_078.mp3,9781442306929,9781797115115,"10,13"
79,EA,Eastern Arabic 2,5,,01Q,N,Do you have time to have a coffee? (f),,9781797115115_Eastern_Arabic_2_QZ_079.mp3,9781442306929,9781797115115,6
80,EA,Eastern Arabic 2,5,,01R,F,عندك وقت تشربي قهوة؟,`andek wa’t tishrabii ahwe?,9781797115115_Eastern_Arabic_2_QZ_080.mp3,9781442306929,9781797115115,6
81,EA,Eastern Arabic 2,5,,02Q,N,"Yes, I have time.",,9781797115115_Eastern_Arabic_2_QZ_081.mp3,9781442306929,9781797115115,"16,17"
82,EA,Eastern Arabic 2,5,,02R,F,"إيه، عندي وقت.","ee, `andii wa’t.",9781797115115_Eastern_Arabic_2_QZ_082.mp3,9781442306929,9781797115115,"16,17"
83,EA,Eastern Arabic 2,5,,03Q,N,"Unfortunately, I have to leave now.",,9781797115115_Eastern_Arabic_2_QZ_083.mp3,9781442306929,9781797115115,18
84,EA,Eastern Arabic 2,5,,03R,F,"آسفة، لازم إمشي هللأ.","aasfe, laazem emshii halla’.",9781797115115_Eastern_Arabic_2_QZ_084.mp3,9781442306929,9781797115115,18
85,EA,Eastern Arabic 2,5,,04Q,N,I also saw him yesterday.,,9781797115115_Eastern_Arabic_2_QZ_085.mp3,9781442306929,9781797115115,7
86,EA,Eastern Arabic 2,5,,04R,F,أنا كمان شفتو مبارح.,anaa kamaan shefto mbaareH.,9781797115115_Eastern_Arabic_2_QZ_086.mp3,9781442306929,9781797115115,7
87,EA,Eastern Arabic 2,5,,05Q,N,I know him well.,,9781797115115_Eastern_Arabic_2_QZ_087.mp3,9781442306929,9781797115115,10
88,EA,Eastern Arabic 2,5,,05R,F,بعرفو منيح.,ba`erfo mniiH.,9781797115115_Eastern_Arabic_2_QZ_088.mp3,9781442306929,9781797115115,10
89,EA,Eastern Arabic 2,5,,06Q,N,His daughter is a friend of mine.,,9781797115115_Eastern_Arabic_2_QZ_089.mp3,9781442306929,9781797115115,5
90,EA,Eastern Arabic 2,5,,06R,M,بنتو رفيقتي.,binto rfii’tii.,9781797115115_Eastern_Arabic_2_QZ_090.mp3,9781442306929,9781797115115,5
91,EA,Eastern Arabic 2,5,,07Q,N,I always drink green tea.,,9781797115115_Eastern_Arabic_2_QZ_091.mp3,9781442306929,9781797115115,6
92,EA,Eastern Arabic 2,5,,07R,M,دائما بشرب شاي أخضر.,daa’iman bishrab shaay akhDar.,9781797115115_Eastern_Arabic_2_QZ_092.mp3,9781442306929,9781797115115,6
93,EA,Eastern Arabic 2,5,,08Q,N,I still have a lot of work.,,9781797115115_Eastern_Arabic_2_QZ_093.mp3,9781442306929,9781797115115,20
94,EA,Eastern Arabic 2,5,,08R,M,لسة عندي شغل كتير.,lessa `andii sheghl ktiir.,9781797115115_Eastern_Arabic_2_QZ_094.mp3,9781442306929,9781797115115,20
95,EA,Eastern Arabic 2,5,,09Q,N,I don’t know his wife.,,9781797115115_Eastern_Arabic_2_QZ_095.mp3,9781442306929,9781797115115,5
96,EA,Eastern Arabic 2,5,,09R,M,ما بعرف مرتو.,maa ba`ref marto.,9781797115115_Eastern_Arabic_2_QZ_096.mp3,9781442306929,9781797115115,5
97,EA,Eastern Arabic 2,5,,10Q,N,I never drink coffee.,,9781797115115_Eastern_Arabic_2_QZ_097.mp3,9781442306929,9781797115115,6
98,EA,Eastern Arabic 2,5,,10R,M,ما بشرب قهوة أبدا.,maa bishrab `ahwe abadan.,9781797115115_Eastern_Arabic_2_QZ_098.mp3,9781442306929,9781797115115,6
99,EA,Eastern Arabic 2,5,,11Q,N,I think his wife is Canadian.,,9781797115115_Eastern_Arabic_2_QZ_099.mp3,9781442306929,9781797115115,5
100,EA,Eastern Arabic 2,5,,11R,F,بظن مرتو كندية.,bzen marto kanadiyye.,9781797115115_Eastern_Arabic_2_QZ_100.mp3,9781442306929,9781797115115,5
101,EA,Eastern Arabic 2,6,,01Q,N,Would you like to go to the Spring Café? (f),,9781797115115_Eastern_Arabic_2_QZ_101.mp3,9781442306929,9781797115115,6
102,EA,Eastern Arabic 2,6,,01R,F,بتحبي تروحي لقهوة الربيع؟,bit-Hibbii truuHii la ‘ahwet er-rabii`?,9781797115115_Eastern_Arabic_2_QZ_102.mp3,9781442306929,9781797115115,6
103,EA,Eastern Arabic 2,6,,02Q,N,She’s coming with her husband.,,9781797115115_Eastern_Arabic_2_QZ_103.mp3,9781442306929,9781797115115,5
104,EA,Eastern Arabic 2,6,,02R,F,جاية مع جوزا.,jaaye ma` joozaa.,9781797115115_Eastern_Arabic_2_QZ_104.mp3,9781442306929,9781797115115,5
105,EA,Eastern Arabic 2,6,,03Q,N,She’s coming to visit me.,,9781797115115_Eastern_Arabic_2_QZ_105.mp3,9781442306929,9781797115115,"5,18"
106,EA,Eastern Arabic 2,6,,03R,F,جاية تزورني.,jaaye tzuurnii.,9781797115115_Eastern_Arabic_2_QZ_106.mp3,9781442306929,9781797115115,"5,18"
107,EA,Eastern Arabic 2,6,,04Q,N,They’re coming today.,,9781797115115_Eastern_Arabic_2_QZ_107.mp3,9781442306929,9781797115115,17
108,EA,Eastern Arabic 2,6,,04R,F,جايين اليوم.,jaayiin l-yoom.,9781797115115_Eastern_Arabic_2_QZ_108.mp3,9781442306929,9781797115115,17
109,EA,Eastern Arabic 2,6,,05Q,N,Do you still like red tea?,,9781797115115_Eastern_Arabic_2_QZ_109.mp3,9781442306929,9781797115115,6
110,EA,Eastern Arabic 2,6,,05R,F,لسة بتحبي الشاي الأحمر؟,lessa bit-Hibbii esh-shaay l-aHmar?,9781797115115_Eastern_Arabic_2_QZ_110.mp3,9781442306929,9781797115115,6
111,EA,Eastern Arabic 2,6,,06Q,N,She's coming from Canada.,,9781797115115_Eastern_Arabic_2_QZ_111.mp3,9781442306929,9781797115115,"5,18"
112,EA,Eastern Arabic 2,6,,06R,M,جاية من كندا.,jaaye min kanadaa.,9781797115115_Eastern_Arabic_2_QZ_112.mp3,9781442306929,9781797115115,"5,18"
113,EA,Eastern Arabic 2,6,,07Q,N,And I haven’t seen her husband for two years.,,9781797115115_Eastern_Arabic_2_QZ_113.mp3,9781442306929,9781797115115,"5,12"
114,EA,Eastern Arabic 2,6,,07R,M,وما شفت جوزا من سنتين.,w-maa sheft joozaa min senteen.,9781797115115_Eastern_Arabic_2_QZ_114.mp3,9781442306929,9781797115115,"5,12"
115,EA,Eastern Arabic 2,6,,08Q,N,I haven’t seen my colleague for a year.,,9781797115115_Eastern_Arabic_2_QZ_115.mp3,9781442306929,9781797115115,20
116,EA,Eastern Arabic 2,6,,08R,M,ما شفت زميلتي من سنة.,maa sheft zamiiltii min sene.,9781797115115_Eastern_Arabic_2_QZ_116.mp3,9781442306929,9781797115115,20
117,EA,Eastern Arabic 2,6,,09Q,N,My friend (f) is coming to visit me today.,,9781797115115_Eastern_Arabic_2_QZ_117.mp3,9781442306929,9781797115115,"5,18"
118,EA,Eastern Arabic 2,6,,09R,M,رفيقتي جاية تزورني اليوم.,rfii’tii jaaye tzuurnii l-yoom.,9781797115115_Eastern_Arabic_2_QZ_118.mp3,9781442306929,9781797115115,"5,18"
119,EA,Eastern Arabic 2,6,,10Q,N,My colleague and her husband are coming to visit me.,,9781797115115_Eastern_Arabic_2_QZ_119.mp3,9781442306929,9781797115115,"18,20"
120,EA,Eastern Arabic 2,6,,10R,M,زميلتي وجوزا جايين يزوروني.,zamiiltii w-joozaa jaayiin yzuuruunii.,9781797115115_Eastern_Arabic_2_QZ_120.mp3,9781442306929,9781797115115,"18,20"
121,EA,Eastern Arabic 2,7,,01Q,N,Sometimes I return on foot.,,9781797115115_Eastern_Arabic_2_QZ_121.mp3,9781442306929,9781797115115,1
122,EA,Eastern Arabic 2,7,,01R,F,أحيانا برجع مشي.,aHyaanan berja` mashii.,9781797115115_Eastern_Arabic_2_QZ_122.mp3,9781442306929,9781797115115,1
123,EA,Eastern Arabic 2,7,,02Q,N,Sometimes I drink red tea.,,9781797115115_Eastern_Arabic_2_QZ_123.mp3,9781442306929,9781797115115,6
124,EA,Eastern Arabic 2,7,,02R,F,أحيانا بشرب شاي أحمر.,aHyaanan beshrab shaay aHmar.,9781797115115_Eastern_Arabic_2_QZ_124.mp3,9781442306929,9781797115115,6
125,EA,Eastern Arabic 2,7,,03Q,N,I take a taxi.,,9781797115115_Eastern_Arabic_2_QZ_125.mp3,9781442306929,9781797115115,"16,18"
126,EA,Eastern Arabic 2,7,,03R,F,باخد تكسي.,baakhod taxi.,9781797115115_Eastern_Arabic_2_QZ_126.mp3,9781442306929,9781797115115,"16,18"
127,EA,Eastern Arabic 2,7,,04Q,N,I want to go there with you.,,9781797115115_Eastern_Arabic_2_QZ_127.mp3,9781442306929,9781797115115,1
128,EA,Eastern Arabic 2,7,,04R,F,بدي روح لهنيك معك.,beddii ruuH la-hniik ma`ak.,9781797115115_Eastern_Arabic_2_QZ_128.mp3,9781442306929,9781797115115,1
129,EA,Eastern Arabic 2,7,,05Q,N,I return on foot.,,9781797115115_Eastern_Arabic_2_QZ_129.mp3,9781442306929,9781797115115,1
130,EA,Eastern Arabic 2,7,,05R,F,برجع مشي.,berja` mashii.,9781797115115_Eastern_Arabic_2_QZ_130.mp3,9781442306929,9781797115115,1
131,EA,Eastern Arabic 2,7,,06Q,N,I go there.,,9781797115115_Eastern_Arabic_2_QZ_131.mp3,9781442306929,9781797115115,1
132,EA,Eastern Arabic 2,7,,06R,M,بروح لهنيك.,bruuH la-hniik.,9781797115115_Eastern_Arabic_2_QZ_132.mp3,9781442306929,9781797115115,1
133,EA,Eastern Arabic 2,7,,07Q,N,They both speak Arabic.,,9781797115115_Eastern_Arabic_2_QZ_133.mp3,9781442306929,9781797115115,15
134,EA,Eastern Arabic 2,7,,07R,M,التنين بيحكوا عربي.,le-tneen b-yeHkuu `arabii.,9781797115115_Eastern_Arabic_2_QZ_134.mp3,9781442306929,9781797115115,15
135,EA,Eastern Arabic 2,7,,08Q,N,"You don’t always have time, right?",,9781797115115_Eastern_Arabic_2_QZ_135.mp3,9781442306929,9781797115115,17
136,EA,Eastern Arabic 2,7,,08R,M,ما عندَك وقت دائما ما هيك؟,"maa `andak wa’t daa’iman, ma heek?",9781797115115_Eastern_Arabic_2_QZ_136.mp3,9781442306929,9781797115115,17
137,EA,Eastern Arabic 2,7,,09Q,N,Are we going there on foot?,,9781797115115_Eastern_Arabic_2_QZ_137.mp3,9781442306929,9781797115115,1
138,EA,Eastern Arabic 2,7,,09R,M,رايحين لهنيك مشي؟,raayHiin la-hniik mashii?,9781797115115_Eastern_Arabic_2_QZ_138.mp3,9781442306929,9781797115115,1
139,EA,Eastern Arabic 2,8,,01Q,N,Or we can return by bus.,,9781797115115_Eastern_Arabic_2_QZ_139.mp3,9781442306929,9781797115115,18
140,EA,Eastern Arabic 2,8,,01R,F,أو ممكن نروح بالباص.,`aw mumkin nruuH bil-baaS.,9781797115115_Eastern_Arabic_2_QZ_140.mp3,9781442306929,9781797115115,18
141,EA,Eastern Arabic 2,8,,02Q,N,Would you like to go to the Spring Café? (m),,9781797115115_Eastern_Arabic_2_QZ_141.mp3,9781442306929,9781797115115,6
142,EA,Eastern Arabic 2,8,,02R,F,بتحب تروح لقهوة الربيع؟,bit-Hibb truuH la ‘ahwet er-rabii`?,9781797115115_Eastern_Arabic_2_QZ_142.mp3,9781442306929,9781797115115,6
143,EA,Eastern Arabic 2,8,,03Q,N,I go to there often by bus.,,9781797115115_Eastern_Arabic_2_QZ_143.mp3,9781442306929,9781797115115,18
144,EA,Eastern Arabic 2,8,,03R,F,بروح لهنيك عادةً بالباص.,bruuH la-hniik`aadatan bil-baaS.,9781797115115_Eastern_Arabic_2_QZ_144.mp3,9781442306929,9781797115115,18
145,EA,Eastern Arabic 2,8,,04Q,N,I go there often.,,9781797115115_Eastern_Arabic_2_QZ_145.mp3,9781442306929,9781797115115,1
146,EA,Eastern Arabic 2,8,,04R,F,بروح لهنيك عادةً.,bruuH la-hniik `aadatan.,9781797115115_Eastern_Arabic_2_QZ_146.mp3,9781442306929,9781797115115,1
147,EA,Eastern Arabic 2,8,,05Q,N,They’re both coming to my place.,,9781797115115_Eastern_Arabic_2_QZ_147.mp3,9781442306929,9781797115115,5
148,EA,Eastern Arabic 2,8,,05R,F,التنين جايين لعندي.,le-tneen jaayiin la-`andii.,9781797115115_Eastern_Arabic_2_QZ_148.mp3,9781442306929,9781797115115,5
149,EA,Eastern Arabic 2,8,,06Q,N,We can go downtown on foot.,,9781797115115_Eastern_Arabic_2_QZ_149.mp3,9781442306929,9781797115115,1
150,EA,Eastern Arabic 2,8,,06R,M,ممكن نروح عالبلد مشي.,mumkin nruuH `al balad maashii.,9781797115115_Eastern_Arabic_2_QZ_150.mp3,9781442306929,9781797115115,1
151,EA,Eastern Arabic 2,8,,07Q,N,What is your male colleague’s name?,,9781797115115_Eastern_Arabic_2_QZ_151.mp3,9781442306929,9781797115115,"7,20"
152,EA,Eastern Arabic 2,8,,07R,M,شو إسم زميلك؟,shuu esem zamiilak?,9781797115115_Eastern_Arabic_2_QZ_152.mp3,9781442306929,9781797115115,"7,20"
153,EA,Eastern Arabic 2,8,,08Q,N,Of course we can take the bus.,,9781797115115_Eastern_Arabic_2_QZ_153.mp3,9781442306929,9781797115115,18
154,EA,Eastern Arabic 2,8,,08R,M,طبعاً ممكن ناخد الباص.,Tab`an mumkin naakhod el-baaS.,9781797115115_Eastern_Arabic_2_QZ_154.mp3,9781442306929,9781797115115,18
155,EA,Eastern Arabic 2,8,,09Q,N,Would you like to go into town? (m),,9781797115115_Eastern_Arabic_2_QZ_155.mp3,9781442306929,9781797115115,18
156,EA,Eastern Arabic 2,8,,09R,M,بتحب تروح عالبلد؟,bit-Hibb truuH `al balad?,9781797115115_Eastern_Arabic_2_QZ_156.mp3,9781442306929,9781797115115,18
157,EA,Eastern Arabic 2,8,,10Q,N,Where is your car?,,9781797115115_Eastern_Arabic_2_QZ_157.mp3,9781442306929,9781797115115,"4,16,18"
